@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,9.5,7,2.5,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,9.5,7,10.5,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,9.5,7,11.5,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,9.5,7,10.5,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,9.5,7,3,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,9.5,7,10.5,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,9.5,7,11.5,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,9.5,7,10.5,North
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,East
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,South
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,West
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
3,5,1,1,1,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,9.5,7,2.5,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,West
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,South
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,South
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,9.5,7,10.5,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,9.5,7,11.5,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,9.5,7,10.5,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,9.5,7,3,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,West
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,North
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
4,6,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,9.5,7,2.5,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,9.5,7,3,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,9.5,7,2.5,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,South,Stop,South,West,9,9,7,South
13,10,0,1,1,1,5,5,5,12,13,5,13,12,13,10,5,3,South,Stop,South,West,9,8.5,7.75,South
13,9,1,1,1,0,5,4,5,12,13,5,12,12,13,11,4,4,South,East,West,East,8.75,8.25,8,West
13,8,1,0,1,1,5,4,6,12,12,5,12,12,12,11,4,4,East,West,North,East,8.75,8.25,7.75,East
12,8,0,0,1,1,6,4,5,12,12,6,13,12,10,11,2,5,East,East,West,East,9,8.5,7,East
13,8,1,0,1,1,6,4,6,12,11,6,13,12,11,11,4,4,West,East,West,East,9,8.5,7.5,East
14,8,1,1,1,1,5,4,7,12,10,6,13,12,13,11,6,5,West,East,East,East,8.75,8.5,8.75,East
15,8,1,1,1,1,4,4,8,12,11,6,13,12,15,11,6,6,North,North,East,West,9,8.5,9.5,South
16,8,1,1,1,1,4,5,8,13,11,6,13,12,15,13,7,8,North,South,West,West,9,9,10.75,West
16,7,1,1,1,1,4,5,8,12,10,6,12,12,14,13,7,10,East,North,South,West,8.5,8.75,11,West
15,7,1,1,1,1,5,5,8,13,10,5,11,12,12,13,7,9,East,North,South,West,8.5,8.75,10.25,South
14,7,1,1,1,0,5,5,8,14,10,5,11,12,11,13,6,9,East,South,North,East,8.5,9,9.75,West
14,6,1,1,1,1,6,5,8,13,10,6,10,12,9,13,4,9,South,North,South,East,8.5,9,8.75,West
13,6,0,1,1,1,6,4,8,14,10,5,11,12,9,13,4,8,North,West,North,East,8.75,8.75,8.5,West
12,6,0,1,1,1,6,5,7,14,10,6,11,12,7,13,2,7,North,West,Stop,East,8.5,9.25,7.25,West
11,6,0,1,1,1,6,6,7,14,10,6,11,12,5,12,1,6,East,West,Stop,East,8.5,9.5,6,South
10,6,0,1,1,0,7,6,6,14,5,1,11,12,3,12,-1,7,South,West,Stop,East,7.25,8.25,5.25,South
10,5,1,1,1,0,7,5,6,14,5,1,11,12,3,13,-1,8,East,West,Stop,West,7.25,8,5.75,South
10,4,1,1,1,0,8,5,5,14,5,1,11,12,3,15,-1,8,South,West,Stop,North,7.25,8,6.25,West
10,3,1,0,1,1,8,4,4,14,5,1,10,12,3,17,-1,10,South,West,Stop,West,6.75,7.75,7.25,West
9,3,0,0,1,1,8,4,3,14,5,1,10,13,2,17,-1,10,Stop,West,Stop,South,6.5,8,7,North
8,3,1,0,1,1,8,4,3,14,5,1,9,13,1,16,-1,10,Stop,South,Stop,South,6.25,8,6.5,West
8,4,1,1,0,1,1,1,3,13,5,1,9,12,-1,14,-1,9,Stop,North,Stop,East,4.5,6.75,5.25,West
7,4,1,1,1,1,1,1,3,14,5,1,9,12,-1,14,-1,11,Stop,North,Stop,East,4.5,7,5.75,West
6,4,1,1,1,1,1,1,3,14,5,1,10,12,-1,13,-1,13,Stop,West,Stop,East,4.75,7,6,West
5,4,1,1,1,1,1,1,2,14,5,1,11,12,-1,13,-1,15,Stop,South,Stop,East,4.75,7,6.5,West
4,4,1,1,1,1,1,1,2,13,5,1,12,12,-1,11,-1,16,Stop,North,Stop,West,5,6.75,6.25,West
3,4,1,1,1,1,1,1,2,14,5,1,12,12,-1,11,-1,16,Stop,West,Stop,West,5,7,6.25,West
2,4,1,1,1,1,1,1,1,14,5,1,11,12,-1,11,-1,17,Stop,South,Stop,East,4.5,7,6.5,North
1,4,1,1,1,0,1,1,1,13,5,1,11,12,-1,9,-1,19,Stop,East,Stop,East,4.5,6.75,6.5,East
1,5,1,1,1,0,1,1,2,13,5,1,12,12,-1,9,-1,19,Stop,East,Stop,East,5,6.75,6.5,East
2,5,1,1,1,1,1,1,3,13,5,1,13,12,-1,9,-1,18,Stop,South,Stop,West,5.5,6.75,6.25,North
3,5,1,1,1,1,1,1,3,12,5,1,13,12,-1,7,-1,16,Stop,North,Stop,East,5.5,6.5,5.25,North
3,6,1,1,1,1,1,1,3,13,5,1,12,12,-1,7,-1,16,Stop,South,Stop,West,5.25,6.75,5.25,North
3,7,1,1,1,1,1,1,3,12,5,1,13,12,-1,5,-1,14,Stop,South,Stop,West,5.5,6.5,4.25,North
3,8,1,1,1,1,1,1,3,12,5,1,12,12,-1,4,-1,13,Stop,West,Stop,East,5.25,6.5,3.75,West
3,9,1,1,1,1,1,1,2,12,5,1,12,12,-1,4,-1,13,Stop,East,Stop,East,5,6.5,3.75,East
2,9,1,1,1,1,1,1,3,12,5,1,13,12,-1,4,-1,14,Stop,East,Stop,East,5.5,6.5,4,North
3,9,1,1,1,1,1,1,3,12,5,1,13,12,-1,3,-1,13,Stop,Stop,Stop,East,5.5,6.5,3.5,North
3,10,1,1,1,1,1,1,3,11,5,1,13,12,-1,1,-1,12,Stop,Stop,Stop,East,5.5,6.25,2.75,North
3,11,1,1,0,1,1,1,3,1,5,1,13,12,-1,-1,-1,11,Stop,Stop,Stop,West,5.5,3.75,2,South
3,12,1,1,0,1,1,1,3,1,5,1,13,12,-1,-1,-1,9,Stop,Stop,Stop,West,5.5,3.75,1.5,South
3,11,1,1,0,1,1,1,3,1,5,1,12,12,-1,-1,-1,9,Stop,Stop,Stop,West,5.25,3.75,1.5,South
3,10,1,1,1,1,1,1,3,1,5,1,11,12,-1,-1,-1,9,Stop,Stop,Stop,West,5,3.75,1.5,East
3,9,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,9,Stop,Stop,Stop,West,4.75,3.75,1.5,East
4,9,1,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,4.5,3.75,1,North
5,9,1,1,0,1,1,1,3,1,5,1,8,12,-1,-1,-1,7,Stop,Stop,Stop,North,4.25,3.75,1,East
5,10,0,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,4.5,3.75,1,East
6,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,7,Stop,Stop,Stop,South,4.5,4,1,East
7,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,North,4.75,4,0.5,East
8,10,0,0,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,5,Stop,Stop,Stop,North,4.75,3.75,0.5,East
9,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,East,4.75,4,0.5,East
10,10,0,0,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,5,Stop,Stop,Stop,East,4.75,4.25,0.5,East
11,10,0,0,1,1,1,1,3,1,5,1,11,14,-1,-1,-1,4,Stop,Stop,Stop,West,5,4.25,0.25,East
12,10,0,0,1,1,1,1,3,1,5,1,11,14,-1,-1,-1,6,Stop,Stop,Stop,West,5,4.25,0.75,East
13,10,0,1,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,4.75,4.25,1,East
14,10,0,1,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,4.75,4.25,1,East
15,10,1,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,8,Stop,Stop,Stop,South,4.75,4,1.25,North
16,10,1,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,8,Stop,Stop,Stop,West,4.75,4,1.25,West
16,11,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,8,Stop,Stop,Stop,West,4.75,3.75,1.25,North
15,11,1,1,1,0,1,1,3,1,5,1,9,12,-1,-1,-1,8,Stop,Stop,Stop,West,4.5,3.75,1.25,South
15,12,1,1,1,0,1,1,3,1,5,1,8,12,-1,-1,-1,8,Stop,Stop,Stop,East,4.25,3.75,1.25,South
15,11,1,1,1,0,1,1,3,1,5,1,7,12,-1,-1,-1,8,Stop,Stop,Stop,North,4,3.75,1.25,West
