@relation training_tutorial1.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,99,198,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,198,297,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,297,396,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,396,495,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,495,594,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,108,594,693,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,107,693,792,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,1,106,792,891,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,1,105,891,890,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,2,105,890,889,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,105,889,888,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,105,888,887,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,887,986,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,104,986,1085,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1085,1084,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1084,1083,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1083,1082,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1082,1081,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1081,1080,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1080,1079,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1079,1078,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,2,103,1078,1077,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1077,1076,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1076,1075,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1075,1074,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1074,1073,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,103,1073,1072,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,103,1072,1071,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,103,1071,1070,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,103,1070,1069,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,2,103,1069,1068,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,1,103,1068,1067,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,2,103,1067,1066,North
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,103,1066,1165,East
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,102,1165,1264,East
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,101,1264,1363,South
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,100,1363,1362,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1362,1361,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,100,1361,1360,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,100,1360,1359,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,100,1359,1358,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1358,1357,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1357,1356,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,3,100,1356,1355,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1355,1354,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1354,1353,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1353,1352,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,3,100,1352,1351,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1351,1350,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1350,1349,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,100,1349,1348,North
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,100,1348,1347,North
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,100,1347,1446,West
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,99,1446,1545,East
3,5,1,1,1,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,98,1545,1544,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,98,1544,1643,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1643,1642,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1642,1641,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1641,1640,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1640,1639,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1639,1738,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,96,1738,1837,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,95,1837,1936,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,94,1936,1935,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,94,1935,2134,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,94,2134,2333,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,99,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,99,198,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,198,297,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,297,396,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,396,495,North
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,495,594,North
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,108,594,693,West
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,693,792,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,106,792,891,South
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,891,990,South
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,104,990,1089,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,103,1089,1188,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,1,102,1188,1287,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,1,101,1287,1286,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,2,101,1286,1285,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,101,1285,1384,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,100,1384,1383,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,100,1383,1482,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,99,1482,1581,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,98,1581,1580,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1580,1579,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1579,1578,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,2,98,1578,1577,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1577,1576,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1576,1575,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1575,1574,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1574,1573,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1573,1572,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1572,1571,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,98,1571,1570,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,98,1570,1569,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,98,1569,1568,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,98,1568,1667,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,97,1667,1666,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1666,1665,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1665,1664,East
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1664,1663,West
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,97,1663,1662,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1662,1661,North
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1661,1760,East
4,6,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,96,1760,1859,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,95,1859,1958,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,94,1958,2057,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,93,2057,2056,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,93,2056,2255,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,93,2255,2454,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,99,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,99,198,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,198,297,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,297,396,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,396,495,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,495,594,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,108,594,693,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,693,692,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,107,692,691,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,107,691,690,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,2,107,690,689,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,107,689,688,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,107,688,687,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,687,686,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,107,686,685,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,107,685,684,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,107,684,683,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,2,107,683,682,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,107,682,681,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,107,681,680,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,107,680,679,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,2,107,679,678,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,107,678,677,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,107,677,776,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,106,776,875,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,875,974,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,104,974,1073,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1073,1172,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,102,1172,1271,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,101,1271,1270,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,101,1270,1469,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,101,1469,1668,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,South,Stop,South,West,-1,0,0,-1,South
13,10,0,1,1,1,5,5,5,12,13,5,13,12,13,10,5,3,South,Stop,South,West,-1,0,-1,-2,South
13,9,1,1,1,0,5,4,5,12,13,5,12,12,13,11,4,4,South,East,West,East,-1,0,-2,-3,West
13,8,1,0,1,1,5,4,6,12,12,5,12,12,12,11,4,4,East,West,North,East,-1,0,-3,-4,East
12,8,0,0,1,1,6,4,5,12,12,6,13,12,10,11,2,5,East,East,West,East,-1,0,-4,-5,East
13,8,1,0,1,1,6,4,6,12,11,6,13,12,11,11,4,4,West,East,West,East,-1,0,-5,-6,East
14,8,1,1,1,1,5,4,7,12,10,6,13,12,13,11,6,5,West,East,East,East,-1,0,-6,-7,East
15,8,1,1,1,1,4,4,8,12,11,6,13,12,15,11,6,6,North,North,East,West,-1,0,-7,-8,South
16,8,1,1,1,1,4,5,8,13,11,6,13,12,15,13,7,8,North,South,West,West,-1,0,-8,-9,West
16,7,1,1,1,1,4,5,8,12,10,6,12,12,14,13,7,10,East,North,South,West,-1,0,-9,-10,West
15,7,1,1,1,1,5,5,8,13,10,5,11,12,12,13,7,9,East,North,South,West,-1,0,-10,-11,South
14,7,1,1,1,0,5,5,8,14,10,5,11,12,11,13,6,9,East,South,North,East,-1,0,-11,-12,West
14,6,1,1,1,1,6,5,8,13,10,6,10,12,9,13,4,9,South,North,South,East,-1,0,-12,-13,West
13,6,0,1,1,1,6,4,8,14,10,5,11,12,9,13,4,8,North,West,North,East,-1,0,-13,-14,West
12,6,0,1,1,1,6,5,7,14,10,6,11,12,7,13,2,7,North,West,Stop,East,-1,0,-14,-15,West
11,6,0,1,1,1,6,6,7,14,10,6,11,12,5,12,1,6,East,West,Stop,East,-1,0,-15,184,South
10,6,0,1,1,0,7,6,6,14,5,1,11,12,3,12,-1,7,South,West,Stop,East,-1,0,184,183,South
10,5,1,1,1,0,7,5,6,14,5,1,11,12,3,13,-1,8,East,West,Stop,West,-1,0,183,182,South
10,4,1,1,1,0,8,5,5,14,5,1,11,12,3,15,-1,8,South,West,Stop,North,-1,0,182,181,West
10,3,1,0,1,1,8,4,4,14,5,1,10,12,3,17,-1,10,South,West,Stop,West,-1,0,181,180,West
9,3,0,0,1,1,8,4,3,14,5,1,10,13,2,17,-1,10,Stop,West,Stop,South,-1,0,180,179,North
8,3,1,0,1,1,8,4,3,14,5,1,9,13,1,16,-1,10,Stop,South,Stop,South,-1,0,179,378,West
8,4,1,1,0,1,1,1,3,13,5,1,9,12,-1,14,-1,9,Stop,North,Stop,East,-1,0,378,377,West
7,4,1,1,1,1,1,1,3,14,5,1,9,12,-1,14,-1,11,Stop,North,Stop,East,-1,0,377,376,West
6,4,1,1,1,1,1,1,3,14,5,1,10,12,-1,13,-1,13,Stop,West,Stop,East,-1,0,376,375,West
5,4,1,1,1,1,1,1,2,14,5,1,11,12,-1,13,-1,15,Stop,South,Stop,East,-1,0,375,374,West
4,4,1,1,1,1,1,1,2,13,5,1,12,12,-1,11,-1,16,Stop,North,Stop,West,-1,0,374,373,West
3,4,1,1,1,1,1,1,2,14,5,1,12,12,-1,11,-1,16,Stop,West,Stop,West,-1,0,373,372,West
2,4,1,1,1,1,1,1,1,14,5,1,11,12,-1,11,-1,17,Stop,South,Stop,East,-1,0,372,371,North
1,4,1,1,1,0,1,1,1,13,5,1,11,12,-1,9,-1,19,Stop,East,Stop,East,-1,0,371,370,East
1,5,1,1,1,0,1,1,2,13,5,1,12,12,-1,9,-1,19,Stop,East,Stop,East,-1,0,370,369,East
2,5,1,1,1,1,1,1,3,13,5,1,13,12,-1,9,-1,18,Stop,South,Stop,West,-1,0,369,368,North
3,5,1,1,1,1,1,1,3,12,5,1,13,12,-1,7,-1,16,Stop,North,Stop,East,-1,0,368,367,North
3,6,1,1,1,1,1,1,3,13,5,1,12,12,-1,7,-1,16,Stop,South,Stop,West,-1,0,367,366,North
3,7,1,1,1,1,1,1,3,12,5,1,13,12,-1,5,-1,14,Stop,South,Stop,West,-1,0,366,365,North
3,8,1,1,1,1,1,1,3,12,5,1,12,12,-1,4,-1,13,Stop,West,Stop,East,-1,0,365,364,West
3,9,1,1,1,1,1,1,2,12,5,1,12,12,-1,4,-1,13,Stop,East,Stop,East,-1,0,364,363,East
2,9,1,1,1,1,1,1,3,12,5,1,13,12,-1,4,-1,14,Stop,East,Stop,East,-1,0,363,362,North
3,9,1,1,1,1,1,1,3,12,5,1,13,12,-1,3,-1,13,Stop,Stop,Stop,East,-1,0,362,361,North
3,10,1,1,1,1,1,1,3,11,5,1,13,12,-1,1,-1,12,Stop,Stop,Stop,East,-1,0,361,560,North
3,11,1,1,0,1,1,1,3,1,5,1,13,12,-1,-1,-1,11,Stop,Stop,Stop,West,-1,0,560,559,South
3,12,1,1,0,1,1,1,3,1,5,1,13,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,559,558,South
3,11,1,1,0,1,1,1,3,1,5,1,12,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,558,557,South
3,10,1,1,1,1,1,1,3,1,5,1,11,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,557,556,East
3,9,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,556,555,East
4,9,1,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,555,554,North
5,9,1,1,0,1,1,1,3,1,5,1,8,12,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,554,553,East
5,10,0,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,553,552,East
6,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,552,551,East
7,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,551,550,East
8,10,0,0,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,550,549,East
9,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,549,548,East
10,10,0,0,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,548,547,East
11,10,0,0,1,1,1,1,3,1,5,1,11,14,-1,-1,-1,4,Stop,Stop,Stop,West,-1,0,547,546,East
12,10,0,0,1,1,1,1,3,1,5,1,11,14,-1,-1,-1,6,Stop,Stop,Stop,West,-1,0,546,545,East
13,10,0,1,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,545,544,East
14,10,0,1,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,544,543,East
15,10,1,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,8,Stop,Stop,Stop,South,-1,0,543,542,North
16,10,1,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,542,541,West
16,11,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,541,540,North
15,11,1,1,1,0,1,1,3,1,5,1,9,12,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,540,539,South
15,12,1,1,1,0,1,1,3,1,5,1,8,12,-1,-1,-1,8,Stop,Stop,Stop,East,-1,0,539,538,South
15,11,1,1,1,0,1,1,3,1,5,1,7,12,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,538,537,West
15,10,1,1,1,1,1,1,3,1,5,1,8,12,-1,-1,-1,10,Stop,Stop,Stop,North,-1,0,537,536,West
14,10,0,1,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,536,535,West
13,10,0,1,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,535,534,West
12,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,534,533,West
11,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,6,Stop,Stop,Stop,North,-1,0,533,532,West
10,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,532,531,West
9,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,531,530,East
8,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,4,Stop,Stop,Stop,East,-1,0,530,529,West
9,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,529,528,West
