@relation training_mediummaps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}
@data
2,6,1,1,1,1,1,4,South,South,Stop,Stop,South
1,6,1,1,1,0,1,4,South,South,Stop,Stop,South
1,5,1,1,1,0,5,13,Stop,East,Stop,Stop,East
1,4,1,1,1,0,6,13,Stop,East,Stop,Stop,East
2,4,1,1,1,1,5,13,Stop,East,Stop,Stop,East
3,4,1,1,1,1,5,14,Stop,East,Stop,Stop,East
4,4,1,1,1,1,6,14,Stop,East,Stop,Stop,East
5,4,1,1,1,1,6,14,Stop,North,Stop,Stop,North
6,4,1,1,1,1,6,14,Stop,North,Stop,Stop,North
6,5,1,1,1,1,6,14,Stop,North,Stop,Stop,North
6,6,1,1,1,1,7,14,Stop,East,Stop,Stop,East
6,7,1,1,1,1,6,14,Stop,North,Stop,Stop,North
7,7,1,1,1,1,5,14,Stop,West,Stop,Stop,West
7,8,1,1,1,1,4,14,Stop,West,Stop,Stop,West
6,8,1,1,1,1,4,13,Stop,West,Stop,Stop,West
5,8,1,1,1,1,5,13,Stop,North,Stop,Stop,North
4,8,1,1,1,1,5,14,Stop,East,Stop,Stop,East
4,9,0,1,1,1,6,14,Stop,East,Stop,Stop,East
5,9,0,1,1,1,6,14,Stop,North,Stop,Stop,North
6,9,1,1,1,1,7,14,Stop,North,Stop,Stop,North
6,10,1,1,1,0,7,14,Stop,East,Stop,Stop,East
6,11,1,1,1,1,8,14,Stop,East,Stop,Stop,East
7,11,1,1,1,1,9,14,Stop,East,Stop,Stop,East
8,11,1,1,1,1,9,14,Stop,North,Stop,Stop,North
9,11,1,1,1,1,8,14,Stop,West,Stop,Stop,West
9,12,1,1,1,1,7,14,Stop,West,Stop,Stop,West
8,12,1,1,1,1,7,13,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,6,South,East,South,Stop,South
13,11,1,1,1,1,13,6,West,West,South,Stop,South
13,10,1,1,1,1,12,6,West,West,West,Stop,West
13,9,1,1,1,1,11,6,West,West,West,Stop,West
12,9,1,1,1,1,10,6,West,West,West,Stop,West
11,9,1,1,1,1,9,6,West,West,West,Stop,West
10,9,1,1,1,1,7,11,West,West,South,Stop,West
9,9,1,1,1,1,7,12,West,West,South,Stop,West
8,9,1,1,1,1,7,13,West,North,South,Stop,North
7,9,1,1,1,1,8,13,West,East,East,Stop,East
7,10,1,1,1,1,8,13,South,North,South,Stop,North
8,10,1,1,1,1,8,14,West,North,West,Stop,North
8,11,1,1,1,1,8,14,West,North,West,Stop,North
8,12,1,1,1,1,7,14,West,West,West,Stop,West
8,13,1,1,1,1,6,7,West,Stop,West,Stop,West
7,13,1,1,1,1,7,7,West,Stop,South,Stop,South
6,13,1,1,1,1,8,7,West,Stop,East,Stop,East
6,12,1,1,1,1,8,7,South,Stop,East,Stop,East
7,12,1,1,1,1,8,6,South,Stop,South,Stop,South
8,12,1,1,1,1,8,5,West,Stop,South,Stop,South
8,11,1,1,1,1,8,4,West,Stop,South,Stop,South
8,10,1,1,1,1,8,3,West,Stop,South,Stop,South
8,9,1,1,1,1,9,3,West,Stop,East,Stop,East
8,8,1,1,1,1,9,3,South,Stop,South,Stop,South
9,8,1,1,1,1,10,3,West,Stop,East,Stop,East
9,7,1,1,1,1,9,3,East,Stop,South,Stop,South
10,7,1,1,1,1,10,3,West,Stop,South,Stop,South
10,6,1,1,1,1,10,3,West,Stop,South,Stop,South
10,5,1,1,1,1,10,3,West,Stop,South,Stop,South
10,4,1,1,1,1,2,6,West,Stop,Stop,Stop,West
10,3,1,0,1,1,2,5,North,Stop,Stop,Stop,North
9,3,1,0,1,1,2,6,West,Stop,Stop,Stop,West
9,4,1,1,1,1,2,7,West,Stop,Stop,Stop,West
8,4,1,1,1,1,3,7,West,Stop,Stop,Stop,West
7,4,1,1,1,1,3,7,West,Stop,Stop,Stop,West
6,4,1,1,1,1,3,7,West,Stop,Stop,Stop,West
5,4,1,1,1,1,3,7,West,Stop,Stop,Stop,West
4,4,1,1,1,1,3,6,North,Stop,Stop,Stop,North
3,4,1,1,1,1,3,6,North,Stop,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,North,East,East
12,11,1,1,1,1,13,12,South,North,South,North,North
13,11,1,1,1,1,12,6,West,West,West,Stop,West
13,12,1,1,1,1,6,13,West,West,South,Stop,West
12,12,1,1,1,1,6,12,West,West,South,Stop,West
11,12,1,1,1,1,6,11,West,West,South,Stop,West
10,12,1,1,1,1,6,10,West,West,South,Stop,West
9,12,1,1,1,1,7,10,West,West,South,Stop,West
8,12,1,1,1,1,8,10,West,South,South,Stop,South
7,12,1,1,1,1,8,9,West,East,East,Stop,East
7,11,1,1,1,1,9,9,South,East,East,Stop,East
8,11,1,1,1,1,9,9,South,South,East,Stop,South
9,11,1,1,1,1,10,9,West,East,East,Stop,East
9,10,1,1,1,1,9,9,South,South,East,Stop,South
10,10,1,1,1,1,9,9,West,West,East,Stop,West
10,9,1,1,1,1,7,8,West,Stop,South,Stop,West
9,9,1,1,1,1,7,8,West,Stop,South,Stop,West
8,9,1,1,1,1,6,8,West,Stop,South,Stop,West
7,9,1,1,1,1,6,7,South,Stop,South,Stop,South
6,9,1,1,1,1,7,7,East,Stop,East,Stop,East
6,8,1,1,1,1,6,7,South,Stop,East,Stop,South
7,8,1,1,1,1,5,7,West,Stop,East,Stop,West
7,7,1,1,1,1,5,7,West,Stop,West,Stop,West
6,7,1,1,1,1,14,7,Stop,Stop,West,Stop,West
5,7,1,1,1,1,15,7,Stop,Stop,West,Stop,West
4,7,1,1,1,1,16,7,Stop,Stop,West,Stop,West
3,7,1,1,1,1,15,7,Stop,Stop,West,Stop,West
2,7,1,1,1,1,16,7,Stop,Stop,North,Stop,North
1,7,1,1,1,0,17,7,Stop,Stop,East,Stop,East
1,8,1,1,1,0,16,7,Stop,Stop,East,Stop,East
2,8,1,1,1,1,16,8,Stop,Stop,East,Stop,East
3,8,1,1,1,1,15,8,Stop,Stop,East,Stop,East
4,8,1,1,1,1,16,8,Stop,Stop,East,Stop,East
5,8,1,1,1,1,17,8,Stop,Stop,East,Stop,East
6,8,1,1,1,1,17,7,Stop,Stop,East,Stop,East
7,8,1,1,1,1,17,6,Stop,Stop,East,Stop,East
8,8,1,1,1,1,17,5,Stop,Stop,East,Stop,East
9,8,1,1,1,1,17,4,Stop,Stop,East,Stop,East
10,8,1,1,1,1,16,4,Stop,Stop,East,Stop,East
11,8,1,1,1,1,17,4,Stop,Stop,East,Stop,East
12,8,1,1,1,1,17,3,Stop,Stop,East,Stop,East
13,8,1,1,1,1,18,3,Stop,Stop,East,Stop,East
14,8,1,1,1,1,18,4,Stop,Stop,East,Stop,East
15,8,1,1,1,1,18,5,Stop,Stop,East,Stop,East
16,8,1,1,1,1,18,4,Stop,Stop,East,Stop,East
17,8,1,1,1,1,17,4,Stop,Stop,South,Stop,South
18,8,1,1,0,1,17,3,Stop,Stop,South,Stop,South
18,7,1,1,0,1,18,3,Stop,Stop,South,Stop,South
18,6,1,1,0,1,18,4,Stop,Stop,South,Stop,South
12,10,1,1,1,1,13,12,West,West,North,East,East
12,11,1,1,1,1,13,12,South,North,South,North,North
13,11,1,1,1,1,14,6,West,West,East,Stop,East
13,12,1,1,1,1,14,7,South,East,South,Stop,South
14,12,1,1,1,1,15,7,West,West,East,Stop,East
14,11,1,1,1,1,15,8,South,North,South,Stop,South
15,11,1,1,1,1,14,8,West,West,West,Stop,West
15,10,1,1,1,1,15,8,West,West,South,Stop,South
14,10,1,1,1,1,15,9,West,West,East,Stop,East
14,9,1,1,1,1,6,12,South,North,Stop,Stop,North
15,9,1,1,1,1,6,12,West,West,Stop,Stop,West
15,10,1,1,1,1,6,12,West,West,Stop,Stop,West
14,10,1,1,1,1,6,13,West,West,Stop,Stop,West
13,10,1,1,1,1,7,13,West,West,Stop,Stop,West
12,10,1,1,1,1,6,13,West,West,Stop,Stop,West
11,10,1,1,1,1,5,13,West,West,Stop,Stop,West
10,10,1,1,1,1,5,12,West,West,Stop,Stop,West
9,10,1,1,1,1,6,12,West,West,Stop,Stop,West
8,10,1,1,1,1,6,13,West,West,Stop,Stop,West
7,10,1,1,1,1,6,13,North,North,Stop,Stop,North
6,10,1,1,1,0,7,13,West,East,Stop,Stop,East
6,11,1,1,1,1,7,12,South,North,Stop,Stop,North
7,11,1,1,1,1,3,5,West,Stop,Stop,Stop,West
7,12,1,1,1,1,2,5,West,Stop,Stop,Stop,West
6,12,1,1,1,1,3,5,West,Stop,Stop,Stop,West
5,12,1,1,1,1,3,5,West,Stop,Stop,Stop,West
4,12,1,1,1,1,3,4,South,Stop,Stop,Stop,South
3,12,1,1,1,1,4,4,East,Stop,Stop,Stop,East
3,11,1,0,1,1,5,4,East,Stop,Stop,Stop,East
4,11,1,0,1,1,5,5,North,Stop,Stop,Stop,North
5,11,1,0,1,1,4,5,West,Stop,Stop,Stop,West
5,12,1,1,1,1,4,4,South,Stop,Stop,Stop,South
4,12,1,1,1,1,3,4,West,Stop,Stop,Stop,West
4,11,1,0,1,1,3,4,North,Stop,Stop,Stop,North
3,11,1,0,1,1,3,4,North,Stop,Stop,Stop,North
3,12,1,1,1,1,2,4,West,Stop,Stop,Stop,West
3,13,1,1,1,1,2,5,South,Stop,Stop,Stop,South
2,13,1,1,1,1,2,5,South,Stop,Stop,Stop,South
2,12,1,1,1,1,2,4,East,Stop,Stop,Stop,East
2,11,1,0,1,1,1,4,North,Stop,Stop,Stop,North
3,11,1,0,1,1,2,4,West,Stop,Stop,Stop,West
3,12,1,1,1,1,2,5,South,Stop,Stop,Stop,South
2,12,1,1,1,1,2,5,East,Stop,Stop,Stop,East
2,11,1,0,1,1,2,5,North,Stop,Stop,Stop,North
3,11,1,0,1,1,2,5,West,Stop,Stop,Stop,West
3,12,1,1,1,1,2,5,South,Stop,Stop,Stop,South
2,12,1,1,1,1,2,5,East,Stop,Stop,Stop,East
2,11,1,0,1,1,3,5,North,Stop,Stop,Stop,North
3,11,1,0,1,1,2,5,West,Stop,Stop,Stop,West
3,12,1,1,1,1,3,5,South,Stop,Stop,Stop,South
2,12,1,1,1,1,4,5,East,Stop,Stop,Stop,East
2,11,1,0,1,1,5,5,East,Stop,Stop,Stop,East
3,11,1,0,1,1,5,5,East,Stop,Stop,Stop,East
4,11,1,0,1,1,5,4,North,Stop,Stop,Stop,North
5,11,1,0,1,1,5,4,North,Stop,Stop,Stop,North
5,12,1,1,1,1,5,3,North,Stop,Stop,Stop,North
5,13,1,1,1,1,6,3,East,Stop,Stop,Stop,East
5,14,0,1,1,1,7,3,South,Stop,Stop,Stop,South
6,14,0,1,1,1,7,4,East,Stop,Stop,Stop,East
6,13,1,1,1,1,7,3,South,Stop,Stop,Stop,South
7,13,1,1,1,1,6,3,West,Stop,Stop,Stop,West
7,12,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,12,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,11,1,1,1,1,7,3,South,Stop,Stop,Stop,South
6,10,1,1,1,0,6,3,South,Stop,Stop,Stop,South
6,9,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,8,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,7,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,6,1,1,1,1,7,3,East,Stop,Stop,Stop,East
6,5,1,1,1,1,7,3,South,Stop,Stop,Stop,South
7,5,1,1,1,1,6,3,West,Stop,Stop,Stop,West
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,7,South,North,East,Stop,East
13,11,1,1,1,1,14,7,South,North,South,Stop,South
14,11,1,1,1,1,13,7,West,West,West,Stop,West
14,10,1,1,1,1,13,6,West,West,South,Stop,South
13,10,1,1,1,1,13,7,West,West,South,Stop,South
13,9,1,1,1,1,12,7,West,West,West,Stop,West
13,8,1,1,1,1,6,8,West,West,Stop,Stop,West
12,8,1,1,1,1,7,8,West,West,Stop,Stop,West
11,8,1,1,1,1,7,7,West,West,Stop,Stop,West
10,8,1,1,1,1,6,7,West,West,Stop,Stop,West
9,8,1,1,1,1,6,7,West,West,Stop,Stop,West
8,8,1,1,1,1,6,7,West,West,Stop,Stop,West
7,8,1,1,1,1,5,7,West,West,Stop,Stop,West
6,8,1,1,1,1,5,6,South,West,Stop,Stop,South
5,8,1,1,1,1,4,6,West,West,Stop,Stop,West
5,7,1,1,1,1,4,5,South,West,Stop,Stop,South
4,7,1,1,1,1,4,5,South,West,Stop,Stop,South
4,6,1,1,1,1,2,12,Stop,West,Stop,Stop,West
4,5,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,5,1,1,1,1,1,11,Stop,West,Stop,Stop,West
2,5,1,1,1,1,1,12,Stop,North,Stop,Stop,North
1,5,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,6,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,12,Stop,South,Stop,Stop,South
2,7,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,6,1,1,1,1,1,12,Stop,North,Stop,Stop,North
1,6,1,1,1,0,2,12,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,11,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,12,Stop,South,Stop,Stop,South
2,7,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,6,1,1,1,1,2,12,Stop,North,Stop,Stop,North
3,6,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,7,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,7,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,9,0,1,1,1,1,14,Stop,South,Stop,Stop,South
1,9,0,1,1,0,1,14,Stop,South,Stop,Stop,South
1,8,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,7,1,1,1,0,3,14,Stop,East,Stop,Stop,East
2,7,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,7,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,3,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,3,14,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,8,1,1,1,1,2,12,Stop,West,Stop,Stop,West
3,7,1,1,1,1,3,12,Stop,North,Stop,Stop,North
2,7,1,1,1,1,4,12,Stop,East,Stop,Stop,East
2,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
4,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
5,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
5,8,1,1,1,1,2,13,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,3,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,14,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,4,13,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,11,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,12,Stop,South,Stop,Stop,South
5,9,0,1,1,1,3,12,Stop,West,Stop,Stop,West
5,8,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,3,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
4,8,1,1,1,1,6,12,Stop,East,Stop,Stop,East
5,8,1,1,1,1,7,12,Stop,East,Stop,Stop,East
6,8,1,1,1,1,6,12,Stop,North,Stop,Stop,North
7,8,1,1,1,1,6,12,Stop,West,Stop,Stop,West
7,9,1,1,1,1,6,11,Stop,North,Stop,Stop,North
6,9,1,1,1,1,6,11,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,13,South,North,East,North,North
13,11,1,1,1,1,14,5,West,West,East,Stop,East
13,12,1,1,1,1,15,5,South,South,East,Stop,East
14,12,1,1,1,1,15,5,South,South,South,Stop,South
15,12,1,1,1,1,15,4,West,West,South,Stop,South
15,11,1,1,1,1,15,4,West,West,South,Stop,South
15,10,1,1,1,1,15,4,West,West,South,Stop,South
15,9,1,1,1,1,15,5,West,West,South,Stop,South
15,8,1,1,1,1,14,5,West,West,West,Stop,West
15,7,1,1,1,1,14,6,West,West,South,Stop,South
14,7,1,1,1,1,8,5,West,West,Stop,Stop,West
14,6,1,1,1,1,8,6,West,West,Stop,Stop,West
13,6,1,1,1,1,9,6,West,West,Stop,Stop,West
12,6,1,1,1,1,9,6,West,West,Stop,Stop,West
11,6,1,1,1,1,8,6,West,West,Stop,Stop,West
10,6,1,1,1,1,7,6,West,West,Stop,Stop,West
9,6,1,1,1,1,7,5,West,West,Stop,Stop,West
8,6,1,1,1,1,3,11,Stop,West,Stop,Stop,West
7,6,1,1,1,1,2,11,Stop,West,Stop,Stop,West
6,6,1,1,1,1,1,11,Stop,West,Stop,Stop,West
5,6,1,1,1,1,1,11,Stop,West,Stop,Stop,West
4,6,1,1,1,1,1,11,Stop,West,Stop,Stop,West
3,6,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,6,1,1,1,1,2,12,Stop,North,Stop,Stop,North
1,6,1,1,1,0,2,12,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,7,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,11,Stop,South,Stop,Stop,South
2,7,1,1,1,1,2,11,Stop,South,Stop,Stop,South
2,6,1,1,1,1,3,11,Stop,East,Stop,Stop,East
2,5,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,5,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,6,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,6,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,7,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,8,1,1,1,1,3,13,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
3,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
4,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,14,Stop,East,Stop,Stop,East
3,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
4,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,8,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,14,Stop,South,Stop,Stop,South
2,7,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,6,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,6,1,1,1,0,2,14,Stop,North,Stop,Stop,North
1,7,1,1,1,0,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,7,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,7,1,1,1,0,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,7,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,6,1,1,1,1,2,13,Stop,North,Stop,Stop,North
3,6,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,7,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,7,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,8,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,8,1,1,1,1,4,14,Stop,East,Stop,Stop,East
3,9,0,1,1,1,4,14,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,14,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,14,Stop,South,Stop,Stop,South
4,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,12,Stop,South,Stop,Stop,South
3,7,1,1,1,1,3,13,Stop,South,Stop,Stop,South
3,6,1,1,1,1,4,13,Stop,East,Stop,Stop,East
3,5,1,1,1,1,4,13,Stop,North,Stop,Stop,North
4,5,1,1,1,1,4,14,Stop,North,Stop,Stop,North
4,6,1,1,1,1,5,14,Stop,East,Stop,Stop,East
4,7,1,1,1,1,4,14,Stop,North,Stop,Stop,North
5,7,1,1,1,1,4,13,Stop,West,Stop,Stop,West
5,8,1,1,1,1,5,13,Stop,North,Stop,Stop,North
4,8,1,1,1,1,5,13,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,13,Stop,South,Stop,Stop,South
5,9,0,1,1,1,5,13,Stop,South,Stop,Stop,South
5,8,1,1,1,1,5,12,Stop,South,Stop,Stop,South
5,7,1,1,1,1,5,11,Stop,South,Stop,Stop,South
5,6,1,1,1,1,5,12,Stop,South,Stop,Stop,South
5,5,1,1,1,1,5,11,Stop,South,Stop,Stop,South
5,4,1,1,1,1,4,11,Stop,West,Stop,Stop,West
5,3,1,0,1,1,3,11,Stop,North,Stop,Stop,North
4,3,1,0,1,1,3,11,Stop,West,Stop,Stop,West
4,4,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,4,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,5,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,6,1,1,1,1,3,11,Stop,North,Stop,Stop,North
2,6,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,7,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,7,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,7,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
4,9,0,1,1,1,5,13,Stop,South,Stop,Stop,South
5,9,0,1,1,1,6,13,Stop,East,Stop,Stop,East
5,8,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,8,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,9,1,1,1,1,6,12,Stop,North,Stop,Stop,North
6,10,1,1,1,0,6,12,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,5,South,North,East,Stop,East
13,11,1,1,1,1,13,5,South,East,South,Stop,South
14,11,1,1,1,1,13,5,West,West,West,Stop,West
14,10,1,1,1,1,13,6,West,West,South,Stop,South
13,10,1,1,1,1,13,5,West,West,South,Stop,South
13,9,1,1,1,1,13,4,West,West,South,Stop,South
13,8,1,1,1,1,13,4,West,West,South,Stop,South
13,7,1,1,1,1,13,3,West,West,South,Stop,South
13,6,1,1,1,1,13,4,West,West,South,Stop,South
13,5,1,1,1,1,3,7,West,West,Stop,Stop,West
13,4,1,1,1,1,3,7,West,West,Stop,Stop,West
12,4,1,1,1,1,3,6,West,West,Stop,Stop,West
11,4,1,1,1,1,4,6,West,West,Stop,Stop,West
10,4,1,1,1,1,4,6,West,West,Stop,Stop,West
9,4,1,1,1,1,4,7,West,West,Stop,Stop,West
8,4,1,1,1,1,4,6,West,West,Stop,Stop,West
7,4,1,1,1,1,5,6,West,West,Stop,Stop,West
6,4,1,1,1,1,5,5,North,West,Stop,Stop,North
5,4,1,1,1,1,4,14,Stop,West,Stop,Stop,West
