@relation training_easy_maps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}

@data
7,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,14,2,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
11,3,0,0,1,1,13,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,2,1,West,West,West,West,West
3,3,0,0,1,1,1,2,West,West,West,West,West
2,3,0,0,1,1,1,2,South,South,South,South,South
1,3,0,1,1,0,3,1,Stop,South,South,South,South
1,2,1,1,0,0,3,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,East,East,East,East
2,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
3,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,13,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,14,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,13,1,Stop,Stop,Stop,East,East
9,3,0,1,1,1,12,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
4,3,0,0,1,1,3,1,West,West,West,West,West
3,3,0,0,1,1,1,2,West,West,West,West,West
2,3,0,0,1,1,2,1,Stop,South,South,South,South
1,3,0,1,1,0,3,1,Stop,South,South,South,South
1,2,1,1,0,0,4,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,East,East,East,East
2,1,0,0,1,1,7,1,Stop,East,Stop,East,East
3,1,0,0,1,1,8,1,Stop,East,Stop,East,East
4,1,0,0,1,1,9,1,Stop,East,Stop,East,East
5,1,0,0,1,1,8,1,Stop,East,Stop,East,East
6,1,0,0,1,1,8,1,Stop,East,Stop,East,East
7,1,0,0,1,1,11,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,12,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,11,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,10,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,2,1,West,West,West,West,West
3,3,0,0,1,1,2,1,West,West,West,West,West
2,3,0,0,1,1,2,1,South,South,South,South,South
1,3,0,1,1,0,3,1,South,South,South,South,South
1,2,1,1,0,0,4,1,East,East,East,East,East
1,1,1,0,1,0,3,1,East,East,East,East,East
2,1,0,0,1,1,5,1,East,Stop,East,East,East
3,1,0,0,1,1,5,1,Stop,Stop,East,East,East
4,1,0,0,1,1,11,3,Stop,Stop,Stop,East,East
5,1,0,0,1,1,11,3,Stop,Stop,Stop,East,East
6,1,0,0,1,1,10,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,10,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,10,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,11,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,10,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,1,2,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,3,1,Stop,South,South,South,South
1,3,0,1,1,0,4,1,Stop,South,South,South,South
1,2,1,1,0,0,3,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,East,Stop,East,East
2,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
3,1,0,0,1,1,13,3,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
5,1,0,0,1,1,13,3,Stop,Stop,Stop,East,East
6,1,0,0,1,1,12,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,12,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,12,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,12,3,Stop,Stop,Stop,East,East
9,3,0,1,1,1,13,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,12,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,1,2,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,5,1,Stop,South,South,South,South
1,3,0,1,1,0,5,1,Stop,South,South,South,South
1,2,1,1,0,0,5,1,Stop,East,East,East,East
1,1,1,0,1,0,4,1,Stop,East,East,East,East
2,1,0,0,1,1,6,1,Stop,East,Stop,East,East
3,1,0,0,1,1,6,1,Stop,East,Stop,East,East
4,1,0,0,1,1,7,1,Stop,East,Stop,East,East
5,1,0,0,1,1,8,1,Stop,East,Stop,East,East
6,1,0,0,1,1,9,1,Stop,East,Stop,East,East
7,1,0,0,1,1,9,2,Stop,East,Stop,East,East
8,1,0,0,1,1,9,2,Stop,North,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,14,1,Stop,Stop,Stop,South,South
14,3,0,1,0,1,14,1,Stop,Stop,Stop,South,South
4,12,0,1,1,1,12,7,South,South,South,South,South
5,12,0,1,1,1,8,3,East,East,East,East,East
5,11,1,1,1,1,9,3,East,East,East,East,East
6,11,1,1,1,1,8,3,East,East,East,East,East
7,11,1,1,1,1,8,3,South,East,East,East,South
8,11,1,1,1,1,9,3,East,East,East,East,East
8,10,1,1,1,1,14,9,South,East,East,East,East
9,10,1,1,1,1,14,10,South,East,East,East,East
10,10,1,1,1,1,14,10,South,East,East,East,East
11,10,1,1,1,1,15,10,South,East,East,East,East
12,10,1,1,1,1,15,9,South,East,East,East,East
13,10,1,1,1,1,15,10,South,East,East,East,East
14,10,1,1,1,1,19,11,South,Stop,East,East,East
15,10,1,1,1,1,19,11,South,Stop,East,East,East
16,10,1,1,1,1,19,10,South,Stop,East,East,East
17,10,1,1,1,1,22,10,South,Stop,Stop,East,East
18,10,1,1,1,1,22,11,South,Stop,Stop,East,East
19,10,1,1,1,1,22,11,South,Stop,Stop,East,East
20,10,1,1,1,1,21,11,South,Stop,Stop,North,North
21,10,1,1,1,1,10,6,West,Stop,Stop,Stop,West
21,11,1,1,1,1,10,5,West,Stop,Stop,Stop,West
20,11,1,1,1,1,10,5,West,Stop,Stop,Stop,West
19,11,1,1,1,1,10,5,West,Stop,Stop,Stop,West
18,11,1,1,1,1,10,5,West,Stop,Stop,Stop,West
17,11,1,1,1,1,10,6,West,Stop,Stop,Stop,West
16,11,1,1,1,1,11,6,West,Stop,Stop,Stop,West
15,11,1,1,1,1,11,6,West,Stop,Stop,Stop,West
14,11,1,1,1,1,10,6,West,Stop,Stop,Stop,West
13,11,1,1,1,1,9,6,West,Stop,Stop,Stop,West
12,11,1,1,1,1,9,6,West,Stop,Stop,Stop,West
11,11,1,1,1,1,9,5,West,Stop,Stop,Stop,West
10,11,1,1,1,1,8,5,West,Stop,Stop,Stop,West
9,11,1,1,1,1,7,5,West,Stop,Stop,Stop,West
8,11,1,1,1,1,7,6,South,Stop,Stop,Stop,South
7,11,1,1,1,1,7,6,South,Stop,Stop,Stop,South
7,10,1,1,1,1,7,7,South,Stop,Stop,Stop,South
7,9,1,1,1,1,6,7,West,Stop,Stop,Stop,West
7,8,1,1,1,1,5,7,West,Stop,Stop,Stop,West
4,3,0,0,1,1,3,1,West,West,West,West,West
3,3,0,0,1,1,1,2,West,West,West,West,West
2,3,0,0,1,1,1,1,Stop,South,South,South,South
1,3,0,1,1,0,4,1,Stop,Stop,South,South,South
1,2,1,1,0,0,5,1,Stop,Stop,East,East,East
1,1,1,0,1,0,6,1,Stop,Stop,East,East,East
2,1,0,0,1,1,5,1,Stop,Stop,East,East,East
3,1,0,0,1,1,11,3,Stop,Stop,Stop,East,East
4,1,0,0,1,1,11,3,Stop,Stop,Stop,East,East
5,1,0,0,1,1,10,3,Stop,Stop,Stop,East,East
6,1,0,0,1,1,9,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,8,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,8,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,9,3,Stop,Stop,Stop,North,North
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,3,1,Stop,South,South,South,South
1,3,0,1,1,0,2,1,Stop,South,South,South,South
1,2,1,1,0,0,3,1,Stop,East,Stop,East,East
1,1,1,0,1,0,3,1,Stop,East,Stop,East,East
2,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
3,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
5,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
6,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
7,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
8,1,0,0,1,1,14,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
11,3,0,0,1,1,13,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,1,2,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,1,1,Stop,South,South,South,South
1,3,0,1,1,0,4,1,Stop,Stop,South,South,South
1,2,1,1,0,0,5,1,Stop,Stop,East,East,East
1,1,1,0,1,0,4,1,Stop,Stop,East,East,East
2,1,0,0,1,1,5,1,Stop,Stop,East,East,East
3,1,0,0,1,1,5,1,Stop,Stop,East,East,East
4,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,13,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,13,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,12,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,13,1,Stop,Stop,Stop,East,East
9,3,0,1,1,1,13,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,12,1,Stop,Stop,Stop,South,South
14,3,0,1,0,1,12,1,Stop,Stop,Stop,South,South
14,2,1,1,0,0,12,1,Stop,Stop,Stop,West,West
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,3,1,Stop,West,West,West,West
2,3,0,0,1,1,2,1,Stop,South,South,South,South
1,3,0,1,1,0,2,1,Stop,South,South,South,South
1,2,1,1,0,0,3,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,Stop,East,East,East
2,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
3,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,14,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,13,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,12,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,13,1,Stop,Stop,Stop,East,East
9,3,0,1,1,1,12,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,13,1,Stop,Stop,Stop,South,South
14,3,0,1,0,1,13,1,Stop,Stop,Stop,South,South
4,3,0,0,1,1,1,2,West,West,West,West,West
3,3,0,0,1,1,1,1,West,West,West,West,West
2,3,0,0,1,1,2,1,South,South,South,South,South
1,3,0,1,1,0,3,1,South,South,South,South,South
1,2,1,1,0,0,3,1,East,East,East,East,East
1,1,1,0,1,0,3,1,East,Stop,East,East,East
2,1,0,0,1,1,6,1,Stop,Stop,East,East,East
3,1,0,0,1,1,5,1,Stop,Stop,East,East,East
4,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,12,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,12,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,12,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,12,1,Stop,Stop,Stop,East,East
9,3,0,1,1,1,12,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,13,1,Stop,Stop,Stop,South,South
14,3,0,1,0,1,13,1,Stop,Stop,Stop,South,South
14,2,1,1,0,0,13,1,Stop,Stop,Stop,West,West
4,3,0,0,1,1,2,1,West,West,West,West,West
3,3,0,0,1,1,2,1,West,West,West,West,West
2,3,0,0,1,1,2,1,South,South,South,South,South
1,3,0,1,1,0,1,1,South,South,South,South,South
1,2,1,1,0,0,4,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,East,East,East,East
2,1,0,0,1,1,7,1,Stop,Stop,East,East,East
3,1,0,0,1,1,8,1,Stop,Stop,East,East,East
4,1,0,0,1,1,8,1,Stop,Stop,East,East,East
5,1,0,0,1,1,9,1,Stop,Stop,East,East,East
6,1,0,0,1,1,8,1,Stop,Stop,East,East,East
7,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
8,1,0,0,1,1,14,2,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,2,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
11,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,2,Stop,Stop,Stop,East,East
13,3,0,0,1,1,14,1,Stop,Stop,Stop,South,South
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,5,1,Stop,South,South,South,South
1,3,0,1,1,0,5,1,Stop,South,South,South,South
1,2,1,1,0,0,5,1,Stop,East,East,East,East
1,1,1,0,1,0,4,1,Stop,East,East,East,East
2,1,0,0,1,1,4,1,Stop,East,East,East,East
3,1,0,0,1,1,5,1,Stop,East,Stop,East,East
4,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,13,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,12,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,13,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,13,1,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,14,2,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,4,1,West,West,West,West,West
3,3,0,0,1,1,2,1,West,West,West,West,West
2,3,0,0,1,1,2,1,South,South,South,South,South
1,3,0,1,1,0,2,1,South,South,South,South,South
1,2,1,1,0,0,2,1,East,East,East,East,East
1,1,1,0,1,0,5,1,Stop,Stop,East,East,East
2,1,0,0,1,1,6,1,Stop,Stop,East,East,East
3,1,0,0,1,1,5,1,Stop,Stop,East,East,East
4,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,12,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,13,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,13,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,1,2,West,West,West,West,West
2,3,0,0,1,1,1,2,South,South,South,South,South
1,3,0,1,1,0,1,1,Stop,South,South,South,South
1,2,1,1,0,0,5,1,Stop,Stop,East,East,East
1,1,1,0,1,0,5,1,Stop,Stop,East,East,East
2,1,0,0,1,1,4,1,Stop,Stop,East,East,East
3,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
8,1,0,0,1,1,14,2,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,2,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,2,Stop,Stop,Stop,East,East
13,3,0,0,1,1,14,1,Stop,Stop,Stop,South,South
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,4,1,Stop,South,South,South,South
1,3,0,1,1,0,4,1,Stop,South,South,South,South
1,2,1,1,0,0,3,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,East,Stop,East,East
2,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
3,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
5,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
6,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,13,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,13,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,3,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,2,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,14,2,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,13,1,Stop,Stop,Stop,South,South
14,3,0,1,0,1,13,1,Stop,Stop,Stop,South,South
14,2,1,1,0,0,13,1,Stop,Stop,Stop,West,West
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,2,1,Stop,South,South,South,South
1,3,0,1,1,0,1,1,Stop,South,South,South,South
1,2,1,1,0,0,4,1,Stop,Stop,East,East,East
1,1,1,0,1,0,4,1,Stop,Stop,East,East,East
2,1,0,0,1,1,4,1,Stop,Stop,East,East,East
3,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
4,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,14,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,14,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,2,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,13,3,Stop,Stop,Stop,East,East
11,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,1,2,West,West,West,West,West
3,3,0,0,1,1,1,1,West,West,West,West,West
2,3,0,0,1,1,1,2,South,South,South,South,South
1,3,0,1,1,0,2,1,South,Stop,South,South,South
1,2,1,1,0,0,2,1,East,Stop,Stop,East,East
1,1,1,0,1,0,13,1,Stop,Stop,Stop,East,East
2,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
3,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
4,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
5,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
6,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,12,1,Stop,Stop,Stop,East,East
8,1,0,0,1,1,13,1,Stop,Stop,Stop,East,East
9,1,1,0,1,1,12,1,Stop,Stop,Stop,West,West
10,1,0,0,0,1,13,1,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,1,Stop,Stop,Stop,North,North
9,2,1,1,0,0,13,1,Stop,Stop,Stop,East,East
9,3,0,1,1,1,13,1,Stop,Stop,Stop,East,East
10,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
11,3,0,0,1,1,12,1,Stop,Stop,Stop,East,East
12,3,0,0,1,1,13,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,13,1,Stop,Stop,Stop,South,South
14,3,0,1,0,1,13,1,Stop,Stop,Stop,South,South
14,2,1,1,0,0,12,1,Stop,Stop,Stop,West,West
4,3,0,0,1,1,1,3,West,West,West,West,West
3,3,0,0,1,1,1,2,West,West,West,West,West
2,3,0,0,1,1,1,2,South,South,South,South,South
1,3,0,1,1,0,3,1,Stop,South,South,South,South
1,2,1,1,0,0,3,1,Stop,East,East,East,East
1,1,1,0,1,0,3,1,Stop,East,East,East,East
2,1,0,0,1,1,4,1,Stop,East,Stop,East,East
3,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
4,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
5,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
6,1,0,0,1,1,14,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,13,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,12,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,13,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,12,3,Stop,Stop,Stop,East,East
9,3,0,1,1,1,12,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,12,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,3,1,West,West,West,West,West
3,3,0,0,1,1,2,1,West,West,West,West,West
2,3,0,0,1,1,3,1,South,South,South,South,South
1,3,0,1,1,0,2,1,South,South,South,South,South
1,2,1,1,0,0,4,1,East,Stop,East,East,East
1,1,1,0,1,0,3,1,East,Stop,East,East,East
2,1,0,0,1,1,5,1,East,Stop,Stop,East,East
3,1,0,0,1,1,5,1,East,Stop,Stop,East,East
4,1,0,0,1,1,11,3,Stop,Stop,Stop,East,East
5,1,0,0,1,1,10,3,Stop,Stop,Stop,East,East
6,1,0,0,1,1,10,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,10,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,10,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,11,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,11,3,Stop,Stop,Stop,East,East
9,3,0,1,1,1,11,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,3,1,West,West,West,West,West
3,3,0,0,1,1,2,1,West,West,West,West,West
2,3,0,0,1,1,1,2,South,South,South,South,South
1,3,0,1,1,0,1,1,Stop,South,South,South,South
1,2,1,1,0,0,4,1,Stop,Stop,East,East,East
1,1,1,0,1,0,5,1,Stop,Stop,East,East,East
2,1,0,0,1,1,6,1,Stop,Stop,East,East,East
3,1,0,0,1,1,7,1,Stop,Stop,East,East,East
4,1,0,0,1,1,6,1,Stop,Stop,East,East,East
5,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
6,1,0,0,1,1,14,1,Stop,Stop,Stop,East,East
7,1,0,0,1,1,14,2,Stop,Stop,Stop,East,East
8,1,0,0,1,1,14,2,Stop,Stop,Stop,North,North
9,1,1,0,1,1,14,2,Stop,Stop,Stop,North,North
9,2,1,1,0,0,14,3,Stop,Stop,Stop,East,East
9,3,0,1,1,1,14,3,Stop,Stop,Stop,East,East
10,3,0,0,1,1,14,3,Stop,Stop,Stop,East,East
11,3,0,0,1,1,14,2,Stop,Stop,Stop,East,East
12,3,0,0,1,1,14,1,Stop,Stop,Stop,East,East
13,3,0,0,1,1,14,1,Stop,Stop,Stop,South,South
4,3,0,0,1,1,1,2,West,West,West,West,West
3,3,0,0,1,1,1,3,West,West,West,West,West
2,3,0,0,1,1,3,1,Stop,South,South,South,South
1,3,0,1,1,0,3,1,Stop,South,South,South,South
1,2,1,1,0,0,4,1,Stop,East,East,East,East
1,1,1,0,1,0,4,1,Stop,East,East,East,East
2,1,0,0,1,1,5,1,Stop,East,East,East,East
3,1,0,0,1,1,6,1,Stop,East,East,East,East
4,1,0,0,1,1,6,1,Stop,Stop,East,East,East
5,1,0,0,1,1,13,3,Stop,Stop,Stop,East,East
6,1,0,0,1,1,13,3,Stop,Stop,Stop,East,East
7,1,0,0,1,1,12,3,Stop,Stop,Stop,East,East
8,1,0,0,1,1,12,3,Stop,Stop,Stop,North,North
9,1,1,0,1,1,12,3,Stop,Stop,Stop,North,North
9,2,1,1,0,0,12,3,Stop,Stop,Stop,East,East
9,3,0,1,1,1,11,3,Stop,Stop,Stop,East,East
4,3,0,0,1,1,1,3,West,West,West,West,West
