@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Remove-R15-25'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute Direction {North,South,East,West,Stop}

@data
6,14,1,0,1,1,5,9,11,3,17,6,25,13,East
7,14,1,0,1,1,5,9,11,3,17,6,25,13,East
8,14,1,1,1,1,5,9,11,3,17,6,25,13,East
9,14,1,1,1,1,5,9,11,3,17,6,25,13,South
10,14,1,1,0,1,5,9,11,3,17,6,25,13,West
10,13,1,1,0,1,5,9,11,3,17,6,25,13,West
9,13,1,1,1,1,5,9,11,3,17,6,25,13,South
8,13,1,1,1,0,5,9,11,3,17,6,25,13,West
8,12,1,1,1,1,5,9,11,3,17,6,25,13,West
7,12,0,0,1,1,5,9,11,3,17,6,25,13,West
6,12,0,0,1,1,5,9,11,3,17,6,25,13,East
5,12,0,0,1,1,5,9,11,3,17,6,25,13,East
6,12,0,0,1,1,5,9,11,3,17,6,25,13,East
7,12,0,0,1,1,5,9,11,3,17,6,25,13,South
8,12,1,1,1,1,5,9,11,3,17,6,25,13,South
8,11,1,1,1,0,5,9,11,3,17,6,25,13,South
8,10,1,1,1,0,5,9,11,3,17,6,25,13,South
8,9,1,1,1,0,5,9,11,3,17,6,25,13,South
8,8,1,1,1,0,5,9,11,3,17,6,25,13,South
8,7,1,1,1,0,5,9,11,3,17,6,25,13,West
8,6,1,1,1,1,5,9,11,3,17,6,25,13,West
7,6,0,0,1,1,5,9,11,3,17,6,25,13,West
6,6,1,0,1,1,5,9,11,3,17,6,25,13,North
5,6,1,1,1,1,5,9,11,3,17,6,25,13,North
5,7,1,1,1,1,5,9,11,3,17,6,25,13,North
5,8,1,1,1,1,5,9,11,3,17,6,25,13,East
5,9,1,1,1,1,1,1,11,3,17,6,25,13,South
6,9,1,1,0,1,1,1,11,3,17,6,25,13,South
6,8,1,1,0,1,1,1,11,3,17,6,25,13,South
6,7,1,1,0,1,1,1,11,3,17,6,25,13,East
6,6,1,0,1,1,1,1,11,3,17,6,25,13,East
7,6,0,0,1,1,1,1,11,3,17,6,25,13,East
8,6,1,1,1,1,1,1,11,3,17,6,25,13,East
9,6,1,1,1,1,1,1,11,3,17,6,25,13,East
10,6,1,1,1,1,1,1,11,3,17,6,25,13,South
11,6,1,1,0,1,1,1,11,3,17,6,25,13,South
11,5,1,1,0,1,1,1,11,3,17,6,25,13,South
11,4,1,1,0,1,1,1,11,3,17,6,25,13,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,East
13,12,0,1,1,1,1,1,3,1,17,6,25,13,East
14,12,1,1,1,1,1,1,3,1,17,6,25,13,East
15,12,0,1,1,1,1,1,3,1,17,6,25,13,East
16,12,0,1,1,1,1,1,3,1,17,6,25,13,South
17,12,1,1,1,1,1,1,3,1,17,6,25,13,South
17,11,1,1,1,1,1,1,3,1,17,6,25,13,West
17,10,1,0,1,1,1,1,3,1,17,6,25,13,West
16,10,1,0,1,1,1,1,3,1,17,6,25,13,West
15,10,1,0,1,1,1,1,3,1,17,6,25,13,South
14,10,1,1,1,1,1,1,3,1,17,6,25,13,South
14,9,1,1,0,1,1,1,3,1,17,6,25,13,East
14,8,1,1,1,1,1,1,3,1,17,6,25,13,East
15,8,0,0,1,1,1,1,3,1,17,6,25,13,East
16,8,0,0,1,1,1,1,3,1,17,6,25,13,West
17,8,0,0,1,1,1,1,3,1,17,6,25,13,West
16,8,0,0,1,1,1,1,3,1,17,6,25,13,West
15,8,0,0,1,1,1,1,3,1,17,6,25,13,South
14,8,1,1,1,1,1,1,3,1,17,6,25,13,South
14,7,1,1,0,1,1,1,3,1,17,6,25,13,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,East
17,6,0,1,1,1,1,1,3,1,5,1,25,13,East
18,6,0,1,1,1,1,1,3,1,5,1,25,13,East
19,6,0,1,1,1,1,1,3,1,5,1,25,13,East
20,6,0,1,1,1,1,1,3,1,5,1,25,13,East
21,6,0,0,1,1,1,1,3,1,5,1,25,13,East
22,6,0,0,1,1,1,1,3,1,5,1,25,13,East
23,6,1,1,1,1,1,1,3,1,5,1,25,13,East
24,6,1,1,1,1,1,1,3,1,5,1,25,13,North
25,6,1,1,0,1,1,1,3,1,5,1,25,13,North
25,7,1,1,0,1,1,1,3,1,5,1,25,13,North
25,8,1,1,0,1,1,1,3,1,5,1,25,13,North
25,9,1,1,0,1,1,1,3,1,5,1,25,13,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,West
22,10,1,0,1,1,1,1,3,1,5,1,25,13,West
21,10,0,0,1,1,1,1,3,1,5,1,25,13,West
20,10,1,0,1,1,1,1,3,1,5,1,25,13,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,East
19,12,1,1,1,1,1,1,3,1,5,1,25,13,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,South
20,13,1,1,0,1,1,1,3,1,5,1,25,13,South
20,12,1,1,0,1,1,1,3,1,5,1,25,13,South
20,11,1,1,0,1,1,1,3,1,5,1,25,13,East
20,10,1,0,1,1,1,1,3,1,5,1,25,13,East
21,10,0,0,1,1,1,1,3,1,5,1,25,13,East
22,10,1,0,1,1,1,1,3,1,5,1,25,13,East
23,10,1,1,1,1,1,1,3,1,5,1,25,13,East
24,10,1,1,1,1,1,1,3,1,5,1,25,13,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,East
22,10,1,0,1,1,1,1,3,1,5,1,25,13,South
23,10,1,1,1,1,1,1,3,1,5,1,25,13,South
23,9,1,1,1,0,1,1,3,1,5,1,25,13,West
23,8,1,1,1,1,1,1,3,1,5,1,25,13,West
22,8,0,0,1,1,1,1,3,1,5,1,25,13,West
21,8,0,0,1,1,1,1,3,1,5,1,25,13,West
20,8,0,0,1,1,1,1,3,1,5,1,25,13,West
19,8,0,0,1,1,1,1,3,1,5,1,25,13,West
18,8,0,0,1,1,1,1,3,1,5,1,25,13,West
17,8,0,0,1,1,1,1,3,1,5,1,25,13,West
16,8,0,0,1,1,1,1,3,1,5,1,25,13,West
15,8,0,0,1,1,1,1,3,1,5,1,25,13,North
14,8,1,1,1,1,1,1,3,1,5,1,25,13,North
14,9,1,1,0,1,1,1,3,1,5,1,25,13,East
14,10,1,1,1,1,1,1,3,1,5,1,25,13,East
15,10,1,0,1,1,1,1,3,1,5,1,25,13,East
16,10,1,0,1,1,1,1,3,1,5,1,25,13,East
17,10,1,0,1,1,1,1,3,1,5,1,25,13,East
18,10,1,0,1,1,1,1,3,1,5,1,25,13,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,East
19,12,1,1,1,1,1,1,3,1,5,1,25,13,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,North
20,13,1,1,0,1,1,1,3,1,5,1,25,13,North
20,14,1,1,0,1,1,1,3,1,5,1,25,13,East
20,15,1,1,1,0,1,1,3,1,5,1,25,13,East
21,15,1,0,1,1,1,1,3,1,5,1,25,13,East
22,15,1,1,1,1,1,1,3,1,5,1,25,13,East
23,15,1,1,1,1,1,1,3,1,5,1,25,13,East
24,15,1,1,1,1,1,1,3,1,5,1,25,13,South
25,15,1,1,0,1,1,1,3,1,5,1,25,13,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,East
2,18,0,0,1,1,5,9,11,3,17,6,25,13,East
3,18,0,0,1,1,5,9,11,3,17,6,25,13,East
4,18,0,0,1,1,5,9,11,3,17,6,25,13,East
5,18,0,0,1,1,5,9,11,3,17,6,25,13,East
6,18,0,0,1,1,5,9,11,3,17,6,25,13,East
7,18,0,0,1,1,5,9,11,3,17,6,25,13,East
8,18,0,0,1,1,5,9,11,3,17,6,25,13,East
9,18,0,0,1,1,5,9,11,3,17,6,25,13,East
10,18,0,0,1,1,5,9,11,3,17,6,25,13,East
11,18,0,0,1,1,5,9,11,3,17,6,25,13,East
12,18,0,0,1,1,5,9,11,3,17,6,25,13,East
13,18,0,0,1,1,5,9,11,3,17,6,25,13,East
14,18,0,1,1,1,5,9,11,3,17,6,25,13,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,East
8,1,0,0,1,1,9,7,9,8,10,7,11,7,East
9,1,0,0,1,1,10,7,10,8,11,7,10,7,East
10,1,0,0,1,1,10,7,9,8,11,7,10,7,East
11,1,0,0,1,1,10,7,9,7,11,7,9,7,East
12,1,0,0,1,1,11,7,9,8,10,7,9,8,North
13,1,1,0,0,1,11,7,9,9,11,7,9,7,North
13,2,1,1,0,0,11,7,9,10,11,7,10,7,North
13,3,1,1,0,1,10,7,10,10,10,7,11,7,North
13,4,1,1,0,0,10,8,10,11,10,8,11,7,North
13,5,1,1,0,0,10,7,10,10,10,7,11,7,North
13,6,1,1,0,0,11,7,10,10,10,7,11,7,North
13,7,1,1,0,0,11,7,10,10,9,7,10,7,North
13,8,1,1,0,0,10,7,9,10,9,7,9,7,East
13,9,1,1,1,1,10,7,9,9,9,8,9,8,East
14,9,0,0,1,1,10,7,9,9,9,9,10,8,East
15,9,1,0,1,1,11,7,10,9,9,9,9,8,South
16,9,0,1,0,1,11,7,9,9,9,10,9,7,South
16,8,1,1,0,0,10,7,10,9,10,10,9,7,West
16,7,1,1,1,1,10,7,10,10,10,10,9,8,South
15,7,0,1,1,0,10,7,10,10,10,10,9,8,South
15,6,1,1,1,0,11,7,9,10,9,10,9,8,South
15,5,1,1,1,0,10,7,9,11,10,10,9,7,South
15,4,1,1,1,0,11,7,9,11,10,9,9,7,South
15,3,1,1,1,0,11,7,9,10,9,9,8,7,South
15,2,1,1,0,0,10,7,9,11,9,10,7,7,North
15,1,1,0,1,0,10,8,8,11,9,9,8,7,North
15,2,1,1,0,0,10,7,9,11,9,9,7,7,North
15,3,1,1,1,0,9,7,10,11,10,9,8,7,North
15,4,1,1,1,0,8,7,10,11,10,8,9,7,North
15,5,1,1,1,0,8,7,10,11,10,9,9,8,North
15,6,1,1,1,0,9,7,11,11,10,9,9,8,East
15,7,0,1,1,0,9,7,10,11,9,9,9,9,West
16,7,1,1,1,1,9,8,11,11,10,9,9,9,East
15,7,0,1,1,0,10,8,10,11,10,8,9,9,East
16,7,1,1,1,1,9,8,10,11,10,8,10,9,East
17,7,0,0,1,1,10,8,10,11,9,8,10,9,North
18,7,1,1,0,1,9,8,10,10,9,7,10,8,North
18,8,1,1,0,0,9,8,10,10,8,7,10,7,North
18,9,1,1,0,0,9,9,10,11,9,7,10,8,North
18,10,1,1,0,0,9,8,10,10,10,7,10,7,West
18,11,0,1,0,1,9,9,10,11,11,7,10,7,West
17,11,0,0,1,1,9,10,11,11,10,7,9,7,West
16,11,0,0,1,1,10,10,12,11,11,7,10,7,South
15,11,0,1,1,0,10,9,12,11,10,7,10,7,South
15,10,1,1,0,0,9,9,13,11,10,8,10,7,West
15,9,1,0,1,1,9,9,13,10,10,8,10,8,West
14,9,0,0,1,1,9,8,13,9,10,8,9,8,West
13,9,1,1,1,1,9,9,3,1,9,8,9,8,East
12,9,0,0,1,0,9,10,2,1,9,8,9,8,East
13,9,1,1,1,1,9,9,3,1,9,8,9,7,East
14,9,0,0,1,1,9,9,2,1,9,7,10,7,North
15,9,1,0,1,1,9,10,3,1,9,7,9,7,South
15,10,1,1,0,0,10,10,4,1,10,7,9,8,West
15,9,1,0,1,1,9,10,4,1,11,7,9,8,West
14,9,0,0,1,1,9,9,3,1,11,7,9,7,West
13,9,1,1,1,1,9,10,3,1,10,7,10,7,East
12,9,0,0,1,0,9,11,2,1,11,7,9,7,North
13,9,1,1,1,1,10,11,1,1,11,7,10,7,North
13,10,1,1,0,0,11,11,2,1,10,7,9,7,West
13,11,0,1,0,1,11,11,3,1,10,7,9,8,West
12,11,0,0,1,1,11,11,4,1,10,8,9,9,West
11,11,0,0,1,1,1,1,3,1,9,8,10,9,West
10,11,0,1,1,1,2,1,2,1,9,7,10,8,West
9,11,0,1,1,1,1,1,3,1,8,7,10,9,East
8,11,0,0,1,1,1,2,3,1,9,7,10,8,South
9,11,0,1,1,1,1,3,2,1,9,7,9,8,East
9,10,1,1,1,0,1,2,3,1,10,7,10,8,South
10,10,1,1,0,1,1,2,4,1,10,7,10,7,South
10,9,1,1,0,1,1,2,3,1,11,7,11,7,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,8,7,11,7,11,7,West
7,1,0,0,1,1,9,7,8,7,11,7,10,7,North
6,1,1,0,1,0,9,8,7,7,10,7,10,8,North
6,2,1,1,0,0,10,8,7,7,9,7,10,9,East
6,3,1,1,1,1,10,9,6,7,8,7,10,9,East
7,3,0,0,1,1,10,8,6,7,8,7,10,9,East
8,3,1,0,1,1,9,8,6,7,9,7,10,8,West
9,3,0,0,1,1,9,7,6,7,9,7,10,8,West
8,3,1,0,1,1,9,8,6,8,8,7,10,7,West
7,3,0,0,1,1,9,8,6,9,9,7,10,7,North
6,3,1,1,1,1,10,8,7,9,9,8,11,7,North
6,4,1,1,0,1,10,8,6,9,9,9,10,7,North
6,5,1,1,0,1,10,9,6,8,10,9,10,8,North
6,6,1,1,0,1,10,8,6,9,10,10,9,8,East
6,7,1,1,1,1,10,9,6,8,9,10,9,9,East
7,7,0,0,1,1,10,9,6,7,9,9,9,8,East
8,7,0,0,1,1,9,9,5,7,9,10,9,9,East
9,7,1,0,1,1,10,9,6,7,9,11,9,10,North
10,7,1,0,1,1,10,9,5,7,8,11,9,10,West
10,8,1,1,0,1,9,9,6,7,9,11,9,10,North
9,8,1,1,1,0,9,9,6,8,9,10,9,9,South
9,9,1,1,1,0,2,1,6,7,10,10,9,10,South
9,8,1,1,1,0,1,1,5,7,9,10,10,10,West
9,7,1,0,1,1,1,2,5,6,9,10,10,9,West
8,7,0,0,1,1,1,2,5,7,9,11,10,9,West
7,7,0,0,1,1,1,2,5,7,8,11,10,9,West
6,7,1,1,1,1,1,3,4,7,8,11,10,10,West
5,7,0,1,1,1,1,2,4,6,9,11,10,10,West
4,7,0,1,1,1,1,1,3,6,8,11,10,11,East
3,7,1,1,1,1,2,1,4,6,7,11,10,10,East
4,7,0,1,1,1,1,1,5,6,7,11,9,10,East
5,7,0,1,1,1,1,2,3,1,8,11,9,11,East
6,7,1,1,1,1,1,2,2,1,8,11,9,11,East
7,7,0,0,1,1,1,2,3,1,8,11,9,11,East
8,7,0,0,1,1,1,1,4,1,9,11,8,11,East
9,7,1,0,1,1,2,1,4,2,10,11,9,11,West
10,7,1,0,1,1,3,1,4,2,9,11,10,11,North
9,7,1,0,1,1,2,1,4,3,9,10,11,11,North
9,8,1,1,1,0,2,1,5,3,9,10,10,11,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,8,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,11,7,10,7,North
6,1,1,0,1,0,8,7,9,7,11,7,11,7,North
6,2,1,1,0,0,9,7,8,7,10,7,10,7,North
6,3,1,1,1,1,9,8,9,7,11,7,10,7,West
6,4,1,1,0,1,9,8,9,8,11,7,10,8,West
5,4,1,1,1,1,9,7,10,8,11,7,9,8,South
4,4,1,1,1,1,10,7,10,9,11,7,9,7,South
4,3,1,1,1,1,9,7,10,10,11,7,9,7,South
4,2,1,1,0,0,8,7,9,10,11,7,9,7,North
4,1,1,0,0,1,7,7,10,10,10,7,9,8,North
4,2,1,1,0,0,8,7,10,9,9,7,9,7,East
4,3,1,1,1,1,9,7,10,10,8,7,9,8,East
5,3,1,0,1,1,9,7,10,11,8,7,9,9,East
6,3,1,1,1,1,10,7,11,11,7,7,9,9,East
7,3,0,0,1,1,10,8,11,11,8,7,9,8,East
8,3,1,0,1,1,10,9,10,11,8,7,9,7,East
9,3,0,0,1,1,10,9,10,10,8,7,9,7,West
10,3,0,0,1,1,9,9,10,9,7,7,9,7,West
9,3,0,0,1,1,9,9,10,10,6,7,9,7,West
8,3,1,0,1,1,9,10,10,10,6,7,10,7,West
7,3,0,0,1,1,10,10,10,10,6,6,9,7,North
6,3,1,1,1,1,10,9,9,10,5,6,9,7,North
6,4,1,1,0,1,10,10,9,11,4,6,8,7,North
6,5,1,1,0,1,9,10,9,11,4,6,8,7,North
6,6,1,1,0,1,9,10,9,10,4,6,9,7,East
6,7,1,1,1,1,10,10,9,9,3,6,10,7,East
7,7,0,0,1,1,10,11,10,9,4,6,11,7,East
8,7,0,0,1,1,10,10,10,8,5,6,10,7,East
9,7,1,0,1,1,10,10,10,9,6,6,7,1,West
10,7,1,0,1,1,9,10,10,8,6,7,6,1,North
9,7,1,0,1,1,9,10,10,7,7,7,7,1,North
9,8,1,1,1,0,9,10,9,7,8,7,8,1,East
9,9,1,1,1,0,1,1,10,7,8,7,9,1,South
10,9,1,1,0,1,1,1,10,8,9,7,9,1,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,8,7,10,8,11,7,West
7,1,0,0,1,1,9,7,8,7,10,9,11,7,North
6,1,1,0,1,0,8,7,9,7,10,10,11,7,North
6,2,1,1,0,0,7,7,9,7,9,10,10,7,North
6,3,1,1,1,1,6,7,9,7,9,10,10,7,North
6,4,1,1,0,1,7,7,8,7,9,11,11,7,North
6,5,1,1,0,1,8,7,7,7,8,11,11,7,North
6,6,1,1,0,1,9,7,6,7,8,11,11,7,East
6,7,1,1,1,1,9,8,4,1,9,11,11,7,East
7,7,0,0,1,1,9,8,4,1,8,11,11,7,East
8,7,0,0,1,1,9,8,4,2,9,11,10,7,North
9,7,1,0,1,1,9,8,4,2,10,11,10,8,East
9,8,1,1,1,0,1,1,4,2,10,11,10,9,North
10,8,1,1,0,1,1,2,4,2,10,10,10,9,North
10,9,1,1,0,1,1,3,4,1,10,11,10,10,West
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,10,7,9,7,11,7,West
7,1,0,0,1,1,8,7,10,7,9,7,10,7,North
6,1,1,0,1,0,9,7,9,7,9,8,10,7,North
6,2,1,1,0,0,10,7,8,7,9,7,9,7,East
6,3,1,1,1,1,10,7,8,7,10,7,8,7,East
7,3,0,0,1,1,10,7,7,7,9,7,7,7,East
8,3,1,0,1,1,10,8,6,7,9,7,7,7,West
9,3,0,0,1,1,9,8,6,7,9,7,7,7,West
8,3,1,0,1,1,9,8,6,6,9,8,7,7,West
7,3,0,0,1,1,9,9,6,6,10,8,8,7,North
6,3,1,1,1,1,9,8,5,6,10,9,9,7,North
6,4,1,1,0,1,10,8,5,5,10,10,9,7,North
6,5,1,1,0,1,10,9,3,1,10,10,10,7,North
6,6,1,1,0,1,10,10,2,1,10,9,11,7,East
6,7,1,1,1,1,10,9,1,1,10,8,11,7,East
7,7,0,0,1,1,10,8,1,1,10,8,10,7,East
8,7,0,0,1,1,10,7,1,1,10,8,10,7,East
9,7,1,0,1,1,11,7,1,1,9,8,10,7,West
10,7,1,0,1,1,1,1,2,1,9,9,7,1,East
9,7,1,0,1,1,1,2,2,1,10,9,7,1,North
10,7,1,0,1,1,1,1,3,1,10,10,7,1,North
10,8,1,1,0,1,1,2,4,1,10,10,6,1,North
10,9,1,1,0,1,1,3,3,1,10,11,6,1,North
10,10,1,1,0,1,1,2,4,1,11,11,6,1,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,8,10,8,11,7,West
7,1,0,0,1,1,8,7,10,8,9,8,10,7,North
6,1,1,0,1,0,7,7,10,8,9,9,10,7,North
6,2,1,1,0,0,6,7,10,7,9,10,10,7,North
6,3,1,1,1,1,6,7,10,7,10,10,10,8,West
6,4,1,1,0,1,6,8,10,8,10,10,10,7,West
5,4,1,1,1,1,6,7,10,9,10,11,11,7,South
4,4,1,1,1,1,7,7,10,8,11,11,10,7,South
4,3,1,1,1,1,7,7,10,8,10,11,10,7,South
4,2,1,1,0,0,7,7,10,8,9,11,10,8,North
4,1,1,0,0,1,6,7,10,7,10,11,10,7,North
4,2,1,1,0,0,6,8,10,8,9,11,10,7,East
4,3,1,1,1,1,6,9,10,8,9,10,10,7,East
5,3,1,0,1,1,6,10,9,8,9,11,10,8,North
6,3,1,1,1,1,6,11,10,8,9,11,9,8,North
6,4,1,1,0,1,6,10,10,9,8,11,9,8,North
6,5,1,1,0,1,6,10,10,10,7,11,9,8,North
6,6,1,1,0,1,6,9,9,10,8,11,9,7,East
6,7,1,1,1,1,7,9,9,11,9,11,10,7,West
7,7,0,0,1,1,6,9,9,10,9,11,10,7,East
6,7,1,1,1,1,7,9,9,10,10,11,11,7,West
7,7,0,0,1,1,7,9,9,11,10,11,10,7,North
6,7,1,1,1,1,7,9,10,11,11,11,10,8,North
6,8,1,1,0,0,6,9,10,11,12,11,9,8,East
6,9,1,1,1,1,1,2,9,11,11,11,9,9,West
7,9,0,0,0,1,1,2,10,11,12,11,9,9,North
6,9,1,1,1,1,1,1,11,11,11,11,9,9,North
6,10,1,1,0,0,1,1,11,11,10,11,9,9,East
6,11,0,1,1,0,1,2,11,11,9,11,10,9,East
7,11,0,0,1,1,1,3,12,11,9,11,9,9,East
8,11,0,0,1,1,1,3,12,11,10,11,9,10,East
9,11,0,1,1,1,1,2,12,11,10,11,10,10,East
10,11,0,1,1,1,1,1,11,11,6,1,10,9,West
11,11,0,0,1,1,1,2,3,1,6,2,10,9,South
10,11,0,1,1,1,1,1,2,1,6,1,10,9,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,8,7,11,7,11,7,West
7,1,0,0,1,1,8,7,9,7,11,7,10,7,North
6,1,1,0,1,0,7,7,10,7,10,7,11,7,North
6,2,1,1,0,0,6,7,10,8,9,7,11,7,North
6,3,1,1,1,1,6,8,10,8,8,7,11,7,West
6,4,1,1,0,1,6,8,10,8,7,7,10,7,West
5,4,1,1,1,1,6,8,9,8,7,7,10,7,South
4,4,1,1,1,1,6,9,9,9,8,7,11,7,South
4,3,1,1,1,1,5,9,9,10,9,7,10,7,South
4,2,1,1,0,0,6,9,9,9,10,7,10,8,North
4,1,1,0,0,1,6,10,9,9,10,8,9,8,North
4,2,1,1,0,0,6,9,9,8,10,7,9,9,East
4,3,1,1,1,1,5,9,9,7,10,7,9,10,North
5,3,1,0,1,1,5,9,10,7,10,8,10,10,West
5,4,1,1,1,1,4,9,10,7,10,7,10,9,North
4,4,1,1,1,1,4,10,11,7,9,7,10,10,North
4,5,1,1,1,1,4,10,10,7,9,7,10,10,North
4,6,1,1,1,1,4,10,10,8,8,7,9,10,East
4,7,0,1,1,1,4,11,10,9,7,7,9,10,East
5,7,0,1,1,1,4,10,10,8,6,7,10,10,North
6,7,1,1,1,1,4,9,10,9,6,1,9,10,North
6,8,1,1,0,0,4,9,10,10,6,1,9,11,West
6,9,1,1,1,1,3,9,10,11,6,2,9,11,West
5,9,0,0,1,1,3,9,11,11,6,3,9,10,West
4,9,1,0,1,1,3,8,12,11,6,2,9,10,East
3,9,0,1,1,0,1,1,12,11,6,2,9,10,East
4,9,1,0,1,1,1,1,12,11,6,2,9,9,East
5,9,0,0,1,1,2,1,13,11,6,3,10,9,East
6,9,1,1,1,1,3,1,12,11,6,2,9,9,West
7,9,0,0,0,1,3,1,12,11,6,2,9,10,North
6,9,1,1,1,1,2,1,11,11,6,1,9,10,North
6,10,1,1,0,0,1,1,10,11,6,1,9,9,East
6,11,0,1,1,0,2,1,10,10,7,1,9,10,East
7,11,0,0,1,1,2,1,9,10,8,1,9,9,East
8,11,0,0,1,1,2,1,10,10,9,1,10,9,East
9,11,0,1,1,1,2,1,10,9,9,1,10,10,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,West
