@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R19-22,27-weka.filters.unsupervised.attribute.Remove-R3-6'

@attribute PacX numeric
@attribute PacY numeric
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric

@data
10,12,1,1,3,1,24,6,25,13,-1,-1,20,17,-1,0,332,331
11,12,1,1,3,1,24,6,25,14,-1,-1,19,16,-1,0,331,330
12,12,1,1,3,1,24,5,25,14,-1,-1,19,14,-1,0,330,329
13,12,1,1,3,1,24,5,24,14,-1,-1,18,13,-1,0,329,328
14,12,1,1,3,1,23,5,24,14,-1,-1,16,13,-1,0,328,327
15,12,1,1,3,1,23,6,24,15,-1,-1,14,11,-1,0,327,326
16,12,1,1,3,1,24,6,23,15,-1,-1,14,11,-1,0,326,325
17,12,1,1,3,1,24,6,23,16,-1,-1,13,9,-1,0,325,324
18,12,1,1,3,1,24,6,23,15,-1,-1,12,9,-1,0,324,323
19,12,1,1,3,1,24,6,23,16,-1,-1,11,9,-1,0,323,322
20,12,1,1,3,1,24,7,24,16,-1,-1,9,7,-1,0,322,321
20,13,1,1,3,1,23,7,23,16,-1,-1,9,5,-1,0,321,320
20,14,1,1,3,1,24,7,22,16,-1,-1,11,3,-1,0,320,319
20,15,1,1,3,1,25,7,22,15,-1,-1,13,2,-1,0,319,318
20,16,1,1,3,1,25,7,22,15,-1,-1,14,4,-1,0,318,317
21,16,1,1,3,1,25,7,22,14,-1,-1,13,4,-1,0,317,316
22,16,1,1,3,1,24,7,22,13,-1,-1,11,3,-1,0,316,315
22,15,1,1,3,1,23,7,22,13,-1,-1,9,1,-1,0,315,514
22,14,1,1,3,1,23,6,7,1,-1,-1,9,-1,-1,0,514,513
22,13,1,1,3,1,23,6,7,1,-1,-1,8,-1,-1,0,513,512
22,13,1,1,3,1,23,6,7,1,-1,-1,8,-1,-1,0,512,511
22,14,1,1,3,1,22,6,7,1,-1,-1,8,-1,-1,0,511,510
22,15,1,1,3,1,21,6,7,1,-1,-1,10,-1,-1,0,510,509
21,15,1,1,3,1,20,6,7,1,-1,-1,10,-1,-1,0,509,508
20,15,1,1,3,1,20,5,7,1,-1,-1,10,-1,-1,0,508,507
20,14,1,1,3,1,20,4,7,1,-1,-1,10,-1,-1,0,507,506
20,13,1,1,3,1,20,4,7,1,-1,-1,9,-1,-1,0,506,505
20,12,1,1,3,1,21,4,7,1,-1,-1,9,-1,-1,0,505,504
20,11,1,1,3,1,22,4,7,1,-1,-1,9,-1,-1,0,504,503
20,10,1,1,3,1,21,4,7,1,-1,-1,7,-1,-1,0,503,502
21,10,1,1,3,1,20,4,7,1,-1,-1,7,-1,-1,0,502,501
22,10,1,1,3,1,20,3,7,1,-1,-1,9,-1,-1,0,501,500
23,10,1,1,3,1,21,3,7,1,-1,-1,9,-1,-1,0,500,499
23,9,1,1,3,1,21,4,7,1,-1,-1,7,-1,-1,0,499,498
23,8,1,1,3,1,21,3,7,1,-1,-1,7,-1,-1,0,498,497
23,7,1,1,3,1,20,3,7,1,-1,-1,7,-1,-1,0,497,496
23,6,1,1,3,1,19,3,7,1,-1,-1,7,-1,-1,0,496,495
23,5,1,1,3,1,20,3,7,1,-1,-1,5,-1,-1,0,495,494
23,4,1,1,3,1,20,4,7,1,-1,-1,3,-1,-1,0,494,493
22,4,1,1,3,1,19,4,7,1,-1,-1,3,-1,-1,0,493,492
21,4,1,1,3,1,20,4,7,1,-1,-1,1,-1,-1,0,492,491
21,3,1,1,3,1,20,3,7,1,-1,-1,1,-1,-1,0,491,490
21,3,1,1,3,1,20,4,7,1,-1,-1,2,-1,-1,0,490,489
20,3,1,1,3,1,19,4,7,1,-1,-1,2,-1,-1,0,489,488
20,4,1,1,3,1,19,3,7,1,-1,-1,2,-1,-1,0,488,487
20,5,1,1,3,1,19,4,7,1,-1,-1,2,-1,-1,0,487,486
19,5,1,1,3,1,19,3,7,1,-1,-1,2,-1,-1,0,486,485
18,5,1,1,3,1,18,3,7,1,-1,-1,2,-1,-1,0,485,484
18,4,1,1,3,1,19,3,7,1,-1,-1,2,-1,-1,0,484,483
19,4,1,1,3,1,18,3,7,1,-1,-1,2,-1,-1,0,483,482
20,4,1,1,3,1,19,3,7,1,-1,-1,2,-1,-1,0,482,481
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,0,-1
1,18,4,9,11,3,18,6,25,13,12,25,29,29,-1,0,-1,-2
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-2,-3
1,18,5,10,11,3,17,5,25,13,12,25,29,29,-1,0,-3,-4
1,18,5,9,11,3,17,6,25,13,13,25,28,28,-1,0,-4,-5
1,17,4,9,11,3,16,6,25,14,11,24,26,26,-1,0,-5,-6
1,16,5,9,11,4,17,6,24,14,11,22,26,26,-1,0,-6,-7
2,16,6,9,11,3,17,5,25,14,11,22,26,26,-1,0,-7,-8
3,16,6,10,11,4,17,4,25,13,9,20,26,24,-1,0,-8,-9
3,15,6,10,11,4,18,4,25,14,8,19,26,24,-1,0,-9,-10
4,15,6,10,11,4,19,4,25,13,7,18,26,22,-1,0,-10,-11
5,15,6,9,11,5,19,4,25,14,7,16,25,20,-1,0,-11,-12
6,15,5,9,10,5,18,4,24,14,7,14,23,20,-1,0,-12,-13
6,14,5,10,10,6,18,5,25,14,5,12,21,18,-1,0,-13,-14
7,14,6,10,10,7,17,5,24,14,5,10,19,16,-1,0,-14,-15
8,14,5,10,10,8,17,4,23,14,7,8,19,16,-1,0,-15,-16
8,13,5,10,10,7,17,4,23,15,6,8,18,18,-1,0,-16,-17
8,12,5,9,9,7,17,5,23,16,6,6,16,20,-1,0,-17,-18
8,11,5,8,8,7,17,4,24,16,6,4,16,22,-1,0,-18,-19
9,11,4,8,8,7,17,3,25,16,8,5,16,20,-1,0,-19,-20
10,11,5,8,8,7,17,3,25,15,8,6,15,19,-1,0,-20,-21
10,10,6,8,8,6,17,4,25,15,6,6,13,20,-1,0,-21,-22
10,9,6,9,9,6,16,4,25,15,4,4,11,20,-1,0,-22,-23
10,8,6,10,9,6,17,4,24,15,6,3,11,21,-1,0,-23,-24
10,7,6,10,10,6,18,4,24,15,7,1,11,23,-1,0,-24,175
10,6,6,9,3,1,17,4,25,15,7,-1,9,23,-1,0,175,174
9,6,6,9,3,1,18,4,25,14,6,-1,11,24,-1,0,174,173
8,6,6,8,3,1,18,5,25,14,4,-1,11,24,-1,0,173,172
7,6,5,8,3,1,18,6,24,14,4,-1,11,26,-1,0,172,171
6,6,4,8,3,1,18,5,24,15,4,-1,13,28,-1,0,171,170
5,6,4,7,3,1,17,5,24,16,2,-1,13,28,-1,0,170,169
4,6,4,7,3,1,17,6,24,15,1,-1,13,30,-1,0,169,368
4,7,1,1,3,1,17,5,25,15,-1,-1,15,28,-1,0,368,367
4,8,1,1,3,1,17,6,24,15,-1,-1,15,26,-1,0,367,366
4,7,1,1,3,1,17,5,24,14,-1,-1,15,28,-1,0,366,365
4,6,1,1,3,1,17,4,25,14,-1,-1,15,30,-1,0,365,364
5,6,1,1,3,1,17,3,25,15,-1,-1,15,29,-1,0,364,363
6,6,1,1,3,1,17,3,25,15,-1,-1,14,28,-1,0,363,362
7,6,1,1,3,1,17,3,25,15,-1,-1,13,28,-1,0,362,361
8,6,1,1,3,1,18,3,25,16,-1,-1,13,27,-1,0,361,360
8,7,1,1,3,1,17,3,25,16,-1,-1,13,26,-1,0,360,359
8,8,1,1,3,1,17,4,25,16,-1,-1,13,25,-1,0,359,358
9,8,1,1,3,1,17,5,25,16,-1,-1,11,23,-1,0,358,357
10,8,1,1,3,1,18,5,24,16,-1,-1,11,21,-1,0,357,356
10,7,1,1,3,1,17,5,24,15,-1,-1,9,23,-1,0,356,355
10,8,1,1,3,1,17,6,24,16,-1,-1,9,21,-1,0,355,354
11,8,1,1,3,1,16,6,23,16,-1,-1,7,21,-1,0,354,353
11,8,1,1,3,1,17,6,24,16,-1,-1,8,20,-1,0,353,352
11,9,1,1,3,1,18,6,24,15,-1,-1,10,20,-1,0,352,351
11,10,1,1,3,1,18,6,25,15,-1,-1,11,20,-1,0,351,350
11,11,1,1,3,1,19,6,25,16,-1,-1,13,19,-1,0,350,349
11,12,1,1,3,1,19,6,25,16,-1,-1,14,17,-1,0,349,348
12,12,1,1,3,1,19,6,25,15,-1,-1,13,15,-1,0,348,347
13,12,1,1,3,1,20,6,25,14,-1,-1,13,13,-1,0,347,346
13,11,1,1,3,1,19,6,25,13,-1,-1,11,15,-1,0,346,345
13,10,1,1,3,1,19,6,25,14,-1,-1,10,17,-1,0,345,344
13,9,1,1,3,1,20,6,25,15,-1,-1,10,18,-1,0,344,343
13,8,1,1,3,1,19,6,25,15,-1,-1,8,18,-1,0,343,342
13,7,1,1,3,1,18,6,25,14,-1,-1,6,19,-1,0,342,341
13,6,1,1,3,1,19,6,25,14,-1,-1,6,19,-1,0,341,340
14,6,1,1,3,1,18,6,25,13,-1,-1,4,18,-1,0,340,339
15,6,1,1,3,1,18,6,25,13,-1,-1,3,18,-1,0,339,338
16,6,1,1,3,1,19,6,25,14,-1,-1,3,17,-1,0,338,337
17,6,1,1,3,1,19,6,25,14,-1,-1,2,16,-1,0,337,336
18,6,1,1,3,1,19,6,25,14,-1,-1,1,16,-1,0,336,535
19,6,1,1,3,1,5,1,25,15,-1,-1,-1,15,-1,0,535,534
20,6,1,1,3,1,5,1,25,15,-1,-1,-1,13,-1,0,534,533
21,6,1,1,3,1,5,1,25,14,-1,-1,-1,12,-1,0,533,532
22,6,1,1,3,1,5,1,25,14,-1,-1,-1,12,-1,0,532,531
23,6,1,1,3,1,5,1,25,15,-1,-1,-1,10,-1,0,531,530
23,7,1,1,3,1,5,1,25,14,-1,-1,-1,10,-1,0,530,529
23,8,1,1,3,1,5,1,25,15,-1,-1,-1,8,-1,0,529,528
23,9,1,1,3,1,5,1,24,15,-1,-1,-1,8,-1,0,528,527
23,10,1,1,3,1,5,1,25,15,-1,-1,-1,7,-1,0,527,526
23,11,1,1,3,1,5,1,25,15,-1,-1,-1,5,-1,0,526,525
22,11,1,1,3,1,5,1,25,14,-1,-1,-1,5,-1,0,525,524
22,11,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,524,523
23,11,1,1,3,1,5,1,25,14,-1,-1,-1,4,-1,0,523,522
24,11,1,1,3,1,5,1,24,14,-1,-1,-1,3,-1,0,522,521
24,10,1,1,3,1,5,1,24,14,-1,-1,-1,5,-1,0,521,520
25,10,1,1,3,1,5,1,25,14,-1,-1,-1,5,-1,0,520,519
25,11,1,1,3,1,5,1,24,14,-1,-1,-1,3,-1,0,519,518
25,11,1,1,3,1,5,1,25,14,-1,-1,-1,3,-1,0,518,517
24,11,1,1,3,1,5,1,25,14,-1,-1,-1,3,-1,0,517,516
24,10,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,0,516,515
25,10,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,0,515,514
25,11,1,1,3,1,5,1,25,14,-1,-1,-1,3,-1,0,514,513
24,11,1,1,3,1,5,1,25,14,-1,-1,-1,3,-1,0,513,512
24,10,1,1,3,1,5,1,24,14,-1,-1,-1,4,-1,0,512,511
25,10,1,1,3,1,5,1,24,14,-1,-1,-1,6,-1,0,511,510
25,11,1,1,3,1,5,1,24,15,-1,-1,-1,5,-1,0,510,509
24,11,1,1,3,1,5,1,24,15,-1,-1,-1,3,-1,0,509,508
24,10,1,1,3,1,5,1,24,14,-1,-1,-1,5,-1,0,508,507
24,9,1,1,3,1,5,1,23,14,-1,-1,-1,7,-1,0,507,506
25,9,1,1,3,1,5,1,23,15,-1,-1,-1,9,-1,0,506,505
25,10,1,1,3,1,5,1,22,15,-1,-1,-1,8,-1,0,505,504
24,10,1,1,3,1,5,1,22,15,-1,-1,-1,7,-1,0,504,503
23,10,1,1,3,1,5,1,22,15,-1,-1,-1,7,-1,0,503,502
22,10,1,1,3,1,5,1,22,16,-1,-1,-1,5,-1,0,502,501
21,10,1,1,3,1,5,1,22,15,-1,-1,-1,7,-1,0,501,500
20,10,1,1,3,1,5,1,22,16,-1,-1,-1,7,-1,0,500,499
20,11,1,1,3,1,5,1,22,15,-1,-1,-1,6,-1,0,499,498
20,12,1,1,3,1,5,1,22,15,-1,-1,-1,6,-1,0,498,497
20,13,1,1,3,1,5,1,23,15,-1,-1,-1,5,-1,0,497,496
20,14,1,1,3,1,5,1,23,15,-1,-1,-1,3,-1,0,496,495
20,15,1,1,3,1,5,1,23,14,-1,-1,-1,3,-1,0,495,494
21,15,1,1,3,1,5,1,23,15,-1,-1,-1,2,-1,0,494,493
22,15,1,1,3,1,5,1,23,15,-1,-1,-1,2,-1,0,493,492
23,15,1,1,3,1,5,1,23,14,-1,-1,-1,2,-1,0,492,491
24,15,1,1,3,1,5,1,22,14,-1,-1,-1,2,-1,0,491,490
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,0,-1
1,18,6,9,11,4,17,6,25,13,14,24,28,29,-1,0,-1,-2
1,18,6,8,10,4,16,6,25,13,15,23,27,28,-1,0,-2,-3
1,18,5,8,10,5,17,6,25,14,14,22,28,29,-1,0,-3,-4
1,18,6,8,10,5,16,6,25,13,15,22,27,29,-1,0,-4,-5
1,17,6,7,10,5,15,6,25,13,15,21,25,28,-1,0,-5,-6
1,16,6,7,9,5,14,6,25,13,14,19,23,26,-1,0,-6,-7
1,15,6,8,9,5,14,6,25,14,12,18,22,24,-1,0,-7,-8
1,14,6,7,9,6,13,6,24,14,12,16,20,23,-1,0,-8,-9
1,13,6,6,9,7,14,6,24,14,12,14,20,23,-1,0,-9,-10
1,12,7,6,8,7,15,6,23,14,12,12,20,24,-1,0,-10,-11
1,11,6,6,9,7,15,6,23,14,10,12,19,26,-1,0,-11,-12
1,10,6,7,9,7,15,6,23,15,8,11,18,26,-1,0,-12,-13
1,9,5,7,9,8,15,6,22,15,6,9,17,27,-1,0,-13,-14
1,8,5,7,9,8,16,6,22,15,5,8,17,29,-1,0,-14,-15
1,7,6,7,9,9,17,6,22,16,5,10,17,31,-1,0,-15,-16
1,6,5,7,8,9,18,6,23,16,5,10,17,32,-1,0,-16,-17
2,6,5,8,9,9,19,6,23,16,5,10,17,30,-1,0,-17,-18
3,6,5,8,10,9,19,5,23,15,4,10,17,29,-1,0,-18,-19
4,6,6,8,10,9,19,4,23,15,4,9,17,29,-1,0,-19,-20
4,7,6,8,10,9,19,4,24,15,3,8,18,28,-1,0,-20,-21
5,7,6,7,11,9,18,4,24,15,1,8,16,28,-1,0,-21,178
6,7,1,1,11,9,18,5,25,15,-1,7,14,28,-1,0,178,177
6,7,1,1,11,9,17,5,25,16,-1,7,13,28,-1,0,177,176
6,7,1,1,11,10,17,5,25,16,-1,8,13,27,-1,0,176,175
6,6,1,1,11,11,17,5,25,15,-1,10,12,29,-1,0,175,174
7,6,1,1,11,11,18,5,25,16,-1,9,12,28,-1,0,174,173
8,6,1,1,11,10,18,5,25,16,-1,7,11,27,-1,0,173,172
8,7,1,1,11,9,18,4,25,16,-1,5,13,26,-1,0,172,171
8,8,1,1,11,9,18,3,25,16,-1,4,15,26,-1,0,171,170
9,8,1,1,11,10,17,3,25,17,-1,4,13,26,-1,0,170,169
10,8,1,1,10,10,17,4,25,18,-1,2,11,24,-1,0,169,168
11,8,1,1,11,10,17,4,24,18,-1,2,10,23,-1,0,168,167
11,9,1,1,11,11,18,4,24,18,-1,2,12,21,-1,0,167,166
11,10,1,1,10,11,18,4,23,18,-1,2,13,20,-1,0,166,165
11,11,1,1,10,10,17,4,23,18,-1,2,13,18,-1,0,165,164
11,12,1,1,11,10,17,4,22,18,-1,2,14,18,-1,0,164,163
10,12,1,1,10,10,16,4,23,18,-1,2,14,19,-1,0,163,162
9,12,1,1,10,11,17,4,23,18,-1,2,16,21,-1,0,162,361
9,11,1,1,3,1,16,4,24,18,-1,-1,14,21,-1,0,361,360
10,11,1,1,3,1,17,4,23,18,-1,-1,14,19,-1,0,360,359
11,11,1,1,3,1,16,4,22,18,-1,-1,12,19,-1,0,359,358
11,11,1,1,3,1,15,4,23,18,-1,-1,11,18,-1,0,358,357
11,12,1,1,3,1,15,3,22,18,-1,-1,13,17,-1,0,357,356
12,12,1,1,3,1,15,3,22,18,-1,-1,12,15,-1,0,356,355
13,12,1,1,3,1,15,4,21,18,-1,-1,10,14,-1,0,355,354
13,11,1,1,3,1,15,4,21,18,-1,-1,9,16,-1,0,354,353
13,10,1,1,3,1,14,4,22,18,-1,-1,7,17,-1,0,353,352
13,9,1,1,3,1,15,4,22,18,-1,-1,7,17,-1,0,352,351
13,8,1,1,3,1,14,4,21,18,-1,-1,5,18,-1,0,351,350
13,7,1,1,3,1,15,4,21,18,-1,-1,5,20,-1,0,350,349
13,6,1,1,3,1,14,4,22,18,-1,-1,3,21,-1,0,349,348
13,5,1,1,3,1,14,3,22,18,-1,-1,3,22,-1,0,348,347
13,4,1,1,3,1,15,3,22,18,-1,-1,3,23,-1,0,347,346
14,4,1,1,3,1,16,3,22,18,-1,-1,3,22,-1,0,346,345
15,4,1,1,3,1,16,4,22,18,-1,-1,1,22,-1,0,345,544
16,4,1,1,3,1,5,1,23,18,-1,-1,-1,20,-1,0,544,543
16,3,1,1,3,1,5,1,22,18,-1,-1,-1,22,-1,0,543,542
16,3,1,1,3,1,5,1,23,18,-1,-1,-1,21,-1,0,542,541
17,3,1,1,3,1,5,1,22,18,-1,-1,-1,21,-1,0,541,540
18,3,1,1,3,1,5,1,23,18,-1,-1,-1,20,-1,0,540,539
18,4,1,1,3,1,5,1,23,18,-1,-1,-1,20,-1,0,539,538
18,5,1,1,3,1,5,1,24,18,-1,-1,-1,19,-1,0,538,537
18,6,1,1,3,1,5,1,24,18,-1,-1,-1,17,-1,0,537,536
19,6,1,1,3,1,5,1,23,18,-1,-1,-1,15,-1,0,536,535
20,6,1,1,3,1,5,1,22,18,-1,-1,-1,13,-1,0,535,534
21,6,1,1,3,1,5,1,21,18,-1,-1,-1,12,-1,0,534,533
22,6,1,1,3,1,5,1,21,18,-1,-1,-1,12,-1,0,533,532
23,6,1,1,3,1,5,1,22,18,-1,-1,-1,14,-1,0,532,531
23,7,1,1,3,1,5,1,21,18,-1,-1,-1,12,-1,0,531,530
23,8,1,1,3,1,5,1,21,17,-1,-1,-1,12,-1,0,530,529
23,9,1,1,3,1,5,1,20,17,-1,-1,-1,10,-1,0,529,528
23,10,1,1,3,1,5,1,21,17,-1,-1,-1,10,-1,0,528,527
22,10,1,1,3,1,5,1,21,18,-1,-1,-1,8,-1,0,527,526
21,10,1,1,3,1,5,1,21,17,-1,-1,-1,8,-1,0,526,525
20,10,1,1,3,1,5,1,20,17,-1,-1,-1,7,-1,0,525,524
20,11,1,1,3,1,5,1,20,17,-1,-1,-1,5,-1,0,524,523
20,12,1,1,3,1,5,1,20,16,-1,-1,-1,3,-1,0,523,522
20,13,1,1,3,1,5,1,20,15,-1,-1,-1,3,-1,0,522,521
20,14,1,1,3,1,5,1,20,16,-1,-1,-1,3,-1,0,521,520
20,15,1,1,3,1,5,1,21,16,-1,-1,-1,3,-1,0,520,519
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,0,-1
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-1,-2
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-2,-3
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-3,-4
2,18,5,9,11,3,17,6,25,13,12,24,27,28,-1,0,-4,-5
3,18,5,9,11,3,17,6,25,13,11,23,26,27,-1,0,-5,-6
4,18,5,9,11,3,17,6,25,13,10,22,25,26,-1,0,-6,-7
3,18,5,9,11,3,17,6,25,13,11,23,26,27,-1,0,-7,-8
2,18,5,9,11,3,17,6,25,13,12,24,27,28,-1,0,-8,-9
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-9,-10
1,17,5,9,11,3,17,6,25,13,12,24,27,28,-1,0,-10,-11
1,16,5,9,11,3,17,6,25,13,11,23,26,27,-1,0,-11,-12
1,15,5,9,11,3,17,6,25,13,10,22,25,26,-1,0,-12,-13
1,14,5,9,11,3,17,6,25,13,9,21,24,25,-1,0,-13,-14
1,13,5,9,11,3,17,6,25,13,8,20,23,24,-1,0,-14,-15
1,12,5,9,11,3,17,6,25,13,7,19,22,25,-1,0,-15,-16
1,11,5,9,11,3,17,6,25,13,6,18,21,26,-1,0,-16,-17
1,10,5,9,11,3,17,6,25,13,5,17,20,27,-1,0,-17,-18
1,9,5,9,11,3,17,6,25,13,4,16,19,28,-1,0,-18,-19
1,8,5,9,11,3,17,6,25,13,5,15,18,29,-1,0,-19,-20
1,7,5,9,11,3,17,6,25,13,6,14,17,30,-1,0,-20,-21
1,6,5,9,11,3,17,6,25,13,7,13,16,31,-1,0,-21,-22
2,6,5,9,11,3,17,6,25,13,6,12,15,30,-1,0,-22,-23
3,6,5,9,11,3,17,6,25,13,5,11,14,29,-1,0,-23,-24
4,6,5,9,11,3,17,6,25,13,4,10,13,28,-1,0,-24,-25
4,7,5,9,11,3,17,6,25,13,3,11,14,27,-1,0,-25,-26
4,8,5,9,11,3,17,6,25,13,2,12,15,26,-1,0,-26,-27
4,9,5,9,11,3,17,6,25,13,1,13,16,25,-1,0,-27,172
5,9,1,1,11,3,17,6,25,13,-1,12,15,24,-1,0,172,171
5,8,1,1,11,3,17,6,25,13,-1,11,14,25,-1,0,171,170
5,7,1,1,11,3,17,6,25,13,-1,10,13,26,-1,0,170,169
6,7,1,1,11,3,17,6,25,13,-1,9,12,25,-1,0,169,168
6,7,1,1,11,3,17,6,25,13,-1,9,12,25,-1,0,168,167
6,7,1,1,11,3,17,6,25,13,-1,9,12,25,-1,0,167,166
6,6,1,1,11,3,17,6,25,13,-1,8,11,26,-1,0,166,165
7,6,1,1,11,3,17,6,25,13,-1,7,10,25,-1,0,165,164
8,6,1,1,11,3,17,6,25,13,-1,6,9,24,-1,0,164,163
9,6,1,1,11,3,17,6,25,13,-1,5,8,23,-1,0,163,162
9,5,1,1,11,3,17,6,25,13,-1,4,9,24,-1,0,162,161
9,4,1,1,11,3,17,6,25,13,-1,3,10,25,-1,0,161,160
10,4,1,1,11,3,17,6,25,13,-1,2,9,24,-1,0,160,159
11,4,1,1,11,3,17,6,25,13,-1,1,8,23,-1,0,159,358
11,3,1,1,3,1,17,6,25,13,-1,-1,9,24,-1,0,358,357
11,3,1,1,3,1,17,6,25,13,-1,-1,9,24,-1,0,357,356
11,4,1,1,3,1,17,6,25,13,-1,-1,8,23,-1,0,356,355
11,5,1,1,3,1,17,6,25,13,-1,-1,7,22,-1,0,355,354
11,6,1,1,3,1,17,6,25,13,-1,-1,6,21,-1,0,354,353
11,7,1,1,3,1,17,6,25,13,-1,-1,7,20,-1,0,353,352
11,8,1,1,3,1,17,6,25,13,-1,-1,8,19,-1,0,352,351
11,9,1,1,3,1,17,6,25,13,-1,-1,9,18,-1,0,351,350
11,10,1,1,3,1,17,6,25,13,-1,-1,10,17,-1,0,350,349
11,11,1,1,3,1,17,6,25,13,-1,-1,11,16,-1,0,349,348
11,12,1,1,3,1,17,6,25,13,-1,-1,12,15,-1,0,348,347
12,12,1,1,3,1,17,6,25,13,-1,-1,11,14,-1,0,347,346
13,12,1,1,3,1,17,6,25,13,-1,-1,10,13,-1,0,346,345
14,12,1,1,3,1,17,6,25,13,-1,-1,9,12,-1,0,345,344
14,11,1,1,3,1,17,6,25,13,-1,-1,8,13,-1,0,344,343
14,10,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,0,343,342
14,9,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,0,342,341
14,8,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,0,341,340
14,7,1,1,3,1,17,6,25,13,-1,-1,4,17,-1,0,340,339
14,6,1,1,3,1,17,6,25,13,-1,-1,3,18,-1,0,339,338
15,6,1,1,3,1,17,6,25,13,-1,-1,2,17,-1,0,338,337
16,6,1,1,3,1,17,6,25,13,-1,-1,1,16,-1,0,337,536
17,6,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,0,536,535
16,6,1,1,3,1,5,1,25,13,-1,-1,-1,16,-1,0,535,534
15,6,1,1,3,1,5,1,25,13,-1,-1,-1,17,-1,0,534,533
14,6,1,1,3,1,5,1,25,13,-1,-1,-1,18,-1,0,533,532
14,7,1,1,3,1,5,1,25,13,-1,-1,-1,17,-1,0,532,531
14,8,1,1,3,1,5,1,25,13,-1,-1,-1,16,-1,0,531,530
14,9,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,0,530,529
14,10,1,1,3,1,5,1,25,13,-1,-1,-1,14,-1,0,529,528
14,11,1,1,3,1,5,1,25,13,-1,-1,-1,13,-1,0,528,527
15,11,1,1,3,1,5,1,25,13,-1,-1,-1,12,-1,0,527,526
16,11,1,1,3,1,5,1,25,13,-1,-1,-1,11,-1,0,526,525
17,11,1,1,3,1,5,1,25,13,-1,-1,-1,10,-1,0,525,524
18,11,1,1,3,1,5,1,25,13,-1,-1,-1,9,-1,0,524,523
19,11,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,0,523,522
19,12,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,0,522,521
19,13,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,521,520
19,14,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,0,520,519
20,14,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,519,518
20,15,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,0,518,517
20,16,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,0,517,516
21,16,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,0,516,515
22,16,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,515,514
23,16,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,0,514,513
24,16,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,0,513,512
25,16,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,0,512,511
25,15,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,0,511,510
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,0,-1
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-1,-2
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-2,-3
1,18,5,9,11,3,17,6,25,13,13,25,28,29,-1,0,-3,-4
1,17,5,9,11,3,17,6,25,13,12,24,27,28,-1,0,-4,-5
1,16,5,9,11,3,17,6,25,13,11,23,26,27,-1,0,-5,-6
1,15,5,9,11,3,17,6,25,13,10,22,25,26,-1,0,-6,-7
2,15,5,9,11,3,17,6,25,13,9,21,24,25,-1,0,-7,-8
2,14,5,9,11,3,17,6,25,13,8,20,23,24,-1,0,-8,-9
1,14,5,9,11,3,17,6,25,13,9,21,24,25,-1,0,-9,-10
1,13,5,9,11,3,17,6,25,13,8,20,23,24,-1,0,-10,-11
1,12,5,9,11,3,17,6,25,13,7,19,22,25,-1,0,-11,-12
1,11,5,9,11,3,17,6,25,13,6,18,21,26,-1,0,-12,-13
1,10,5,9,11,3,17,6,25,13,5,17,20,27,-1,0,-13,-14
1,9,5,9,11,3,17,6,25,13,4,16,19,28,-1,0,-14,-15
1,8,5,9,11,3,17,6,25,13,5,15,18,29,-1,0,-15,-16
