@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Reorder-R1-25,27,26'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute Direction {North,South,East,West,Stop}
@attribute NextScore numeric

@data
9,8,1,1,1,0,10,8,3,3,9,7,7,1,1,11,1,-1,North,North,West,West,2,83,3451,Stop,3650
9,7,1,0,1,1,10,9,3,4,4,1,8,1,3,9,-1,-1,North,South,West,West,3,83,3650,East,3649
9,7,1,0,1,1,10,9,3,3,4,1,7,1,3,10,-1,-1,Stop,South,North,East,3,83,3649,North,3648
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,East,East,East,West,-1,0,0,Stop,-1
12,10,0,0,1,1,6,6,6,12,14,6,13,12,10,8,6,2,South,East,South,West,-1,0,-1,Stop,-2
12,10,0,0,1,1,6,5,6,12,14,5,12,12,11,8,7,2,West,East,North,East,-1,0,-2,Stop,-3
12,10,0,0,1,1,5,5,6,12,14,6,12,12,12,8,6,3,East,West,North,East,-1,0,-3,Stop,-4
12,10,0,0,1,1,6,5,5,12,14,6,13,12,11,9,6,3,West,West,South,West,-1,0,-4,East,-5
12,10,0,0,1,1,5,5,5,12,14,5,13,12,12,9,7,2,North,West,East,East,-1,0,-5,East,-6
13,10,0,1,1,1,5,6,5,12,15,5,12,12,12,10,7,2,North,East,East,East,-1,0,-6,East,-7
14,10,0,1,1,1,5,6,6,12,16,5,13,12,13,10,7,3,East,East,North,West,-1,0,-7,South,-8
15,10,1,1,1,1,6,6,7,12,16,6,13,12,13,10,5,5,South,East,East,West,-1,0,-8,South,-9
15,9,1,1,1,1,6,5,8,12,17,6,12,12,13,10,5,6,West,North,West,West,-1,0,-9,South,-10
15,8,1,1,1,1,5,5,8,13,16,6,12,12,13,12,3,8,West,North,East,West,-1,0,-10,South,-11
15,7,1,1,1,1,5,5,8,14,17,6,11,12,12,14,3,9,West,East,East,East,-1,0,-11,South,-12
15,6,1,1,1,1,4,5,9,14,18,6,11,12,12,14,3,9,North,East,North,East,-1,0,-12,East,-13
15,5,1,1,1,1,4,6,9,14,18,7,12,12,12,15,5,9,South,South,North,West,-1,0,-13,East,-14
16,5,1,1,1,1,4,5,9,13,18,8,13,12,12,15,5,11,South,North,North,West,-1,0,-14,East,-15
17,5,1,1,1,1,4,4,9,14,18,9,12,12,14,17,5,12,South,West,North,West,-1,0,-15,North,-16
18,5,1,1,0,1,4,3,8,14,18,10,12,12,16,19,5,14,North,South,West,West,-1,0,-16,North,-17
18,6,1,1,0,1,4,4,8,13,17,10,11,12,16,17,5,13,South,South,South,West,-1,0,-17,North,-18
18,7,1,1,0,1,4,3,8,13,17,9,11,12,18,16,3,12,South,South,South,West,-1,0,-18,North,-19
18,8,1,1,0,1,4,3,8,13,17,9,11,12,19,15,2,11,South,East,Stop,West,-1,0,-19,West,-20
18,9,1,1,0,1,4,3,9,13,17,9,11,12,20,13,1,10,West,West,Stop,West,-1,0,-20,North,179
17,9,1,1,1,1,3,3,8,13,5,1,11,12,20,13,-1,10,East,North,Stop,West,-1,0,179,North,178
17,10,1,1,1,1,4,3,8,14,5,1,10,12,20,13,-1,10,North,North,Stop,North,-1,0,178,North,177
17,11,1,1,1,1,4,4,8,14,5,1,9,12,20,12,-1,10,West,North,Stop,West,-1,0,177,North,176
17,12,1,1,1,1,3,4,8,14,5,1,9,13,22,11,-1,10,North,South,Stop,North,-1,0,176,North,175
17,13,1,1,1,1,3,5,8,13,5,1,8,13,22,9,-1,10,South,North,Stop,South,-1,0,175,West,174
17,14,0,1,1,1,3,4,8,14,5,1,8,14,24,9,-1,10,South,South,Stop,South,-1,0,174,West,173
16,14,0,1,1,1,3,4,8,13,5,1,8,13,23,9,-1,10,West,East,Stop,East,-1,0,173,West,172
15,14,0,1,1,1,2,4,9,13,5,1,8,12,23,7,-1,8,East,South,Stop,East,-1,0,172,West,171
14,14,0,0,1,1,3,4,9,12,5,1,9,12,21,7,-1,7,South,East,Stop,East,-1,0,171,West,170
13,14,0,0,1,1,3,3,10,12,5,1,9,12,21,5,-1,6,South,West,Stop,East,-1,0,170,West,169
12,14,0,0,1,1,3,3,9,12,5,1,9,12,20,5,-1,4,East,West,Stop,East,-1,0,169,West,168
11,14,0,0,1,1,4,3,8,12,5,1,10,12,18,5,-1,2,East,North,Stop,West,-1,0,168,South,167
10,14,0,1,1,1,4,3,8,13,5,1,11,12,17,3,-1,2,East,East,Stop,Stop,-1,0,167,South,166
10,13,1,1,0,1,5,3,9,13,5,1,10,12,15,1,-1,1,East,East,Stop,Stop,-1,0,166,West,365
10,12,1,0,1,1,5,3,9,13,5,1,7,1,14,2,-1,-1,West,East,Stop,Stop,-1,0,365,North,364
9,12,1,0,1,1,4,3,10,13,5,1,7,1,14,2,-1,-1,West,Stop,Stop,Stop,-1,0,364,North,563
9,13,1,1,1,1,3,3,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,-1,0,563,Stop,562
9,14,0,1,1,1,2,3,3,1,5,1,7,1,18,-1,-1,-1,West,Stop,Stop,Stop,-1,0,562,West,561
9,14,0,1,1,1,2,3,3,1,5,1,7,1,18,-1,-1,-1,East,Stop,Stop,Stop,-1,0,561,West,560
8,14,0,1,1,1,3,3,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,-1,0,560,West,559
7,14,0,0,1,1,2,3,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,-1,0,559,West,558
6,14,0,0,1,1,2,3,3,1,5,1,7,1,15,-1,-1,-1,West,Stop,Stop,Stop,-1,0,558,West,557
5,14,0,0,1,1,1,3,3,1,5,1,7,1,15,-1,-1,-1,West,Stop,Stop,Stop,-1,0,557,West,556
4,14,0,0,1,1,1,3,3,1,5,1,7,1,14,-1,-1,-1,North,Stop,Stop,Stop,-1,0,556,South,555
3,14,0,1,1,1,1,4,3,1,5,1,7,1,12,-1,-1,-1,North,Stop,Stop,Stop,-1,0,555,South,554
3,13,1,1,0,1,1,4,3,1,5,1,7,1,11,-1,-1,-1,North,Stop,Stop,Stop,-1,0,554,South,553
3,12,1,1,0,1,1,5,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,-1,0,553,South,552
3,11,1,1,0,1,2,5,3,1,5,1,7,1,7,-1,-1,-1,East,Stop,Stop,Stop,-1,0,552,South,551
3,10,1,1,1,1,3,5,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,-1,0,551,East,550
3,9,1,1,1,1,3,4,3,1,5,1,7,1,5,-1,-1,-1,East,Stop,Stop,Stop,-1,0,550,South,549
4,9,1,1,1,1,4,4,3,1,5,1,7,1,5,-1,-1,-1,West,Stop,Stop,Stop,-1,0,549,West,548
4,8,1,1,1,1,3,4,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,-1,0,548,West,547
3,8,1,1,1,1,3,3,3,1,5,1,7,1,5,-1,-1,-1,West,Stop,Stop,Stop,-1,0,547,West,546
2,8,1,1,1,1,2,3,3,1,5,1,7,1,5,-1,-1,-1,East,Stop,Stop,Stop,-1,0,546,South,545
1,8,1,1,1,0,3,3,3,1,5,1,7,1,7,-1,-1,-1,North,Stop,Stop,Stop,-1,0,545,South,544
1,7,1,1,1,0,3,4,3,1,5,1,7,1,5,-1,-1,-1,North,Stop,Stop,Stop,-1,0,544,East,543
1,6,1,1,1,0,3,5,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,-1,0,543,East,542
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,Stop,-1
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-1,Stop,-2
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-2,East,-3
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-3,East,96
10,1,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,7,Stop,Stop,Stop,Stop,1,113,96,East,195
11,1,0,0,1,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,1,112,195,East,294
12,1,0,0,1,1,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,1,111,294,North,393
13,1,1,0,0,1,8,7,9,7,10,7,11,7,11,10,9,8,Stop,Stop,Stop,Stop,1,110,393,North,492
13,2,1,1,0,0,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,1,109,492,North,591
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,1,108,591,North,690
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,1,107,690,North,789
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,1,106,789,North,888
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,1,105,888,North,987
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,1,104,987,North,1086
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,1,103,1086,North,1185
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,1,102,1185,North,1284
13,10,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,1,101,1284,West,1383
13,11,0,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,1,100,1383,West,1482
12,11,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,1,99,1482,West,1581
11,11,0,0,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,1,98,1581,South,1680
10,11,0,1,1,1,8,7,9,7,10,7,11,7,6,5,4,5,Stop,Stop,Stop,Stop,1,97,1680,South,1779
10,10,1,1,0,1,8,7,9,7,10,7,11,7,5,4,3,4,Stop,Stop,Stop,Stop,1,96,1779,South,1878
10,9,1,1,0,1,8,7,9,7,10,7,11,7,4,3,2,3,Stop,Stop,Stop,Stop,1,95,1878,South,1877
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,West,-1
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-1,West,98
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,98,West,197
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,197,North,296
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,296,North,395
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,395,North,494
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,494,North,593
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,108,593,North,692
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,692,North,791
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,106,791,West,890
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,105,890,West,989
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,104,989,West,1088
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1088,East,1187
3,7,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,102,1187,East,1186
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,102,1186,East,1185
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,102,1185,East,1184
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,102,1184,East,1183
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,102,1183,West,1382
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,102,1382,West,1381
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,2,102,1381,North,1380
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,1,102,1380,North,1479
6,8,1,1,0,0,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,1,101,1479,South,1578
6,9,1,1,1,1,1,1,9,7,10,7,11,7,-1,5,6,7,Stop,Stop,Stop,Stop,1,100,1578,South,1577
6,8,1,1,0,0,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,2,100,1577,East,1576
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,2,100,1576,East,1575
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,2,100,1575,East,1574
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,100,1574,East,1773
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,Stop,-1
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-1,Stop,-2
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-2,West,-3
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,-3,West,96
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,96,West,195
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,195,North,294
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,294,North,393
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,393,North,492
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,492,West,591
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,108,591,West,690
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,107,690,North,789
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,106,789,North,888
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,888,North,987
4,6,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,104,987,East,1086
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1086,East,1185
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,102,1185,West,1284
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,101,1284,West,1283
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,101,1283,East,1282
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,101,1282,East,1281
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,101,1281,East,1280
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,101,1280,East,1279
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,101,1279,West,1478
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,101,1478,West,1477
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,2,101,1477,West,1476
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,1,101,1476,West,1475
5,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,1,101,1475,West,1474
4,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,5,6,7,Stop,Stop,Stop,Stop,1,101,1474,West,1573
3,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,6,7,8,Stop,Stop,Stop,Stop,1,100,1573,West,1672
2,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,7,8,9,Stop,Stop,Stop,Stop,1,99,1672,Stop,1771
1,7,1,1,1,0,1,1,9,7,10,7,11,7,-1,8,9,10,Stop,Stop,Stop,Stop,1,98,1771,South,1770
1,7,1,1,1,0,1,1,9,7,10,7,11,7,-1,8,9,10,Stop,Stop,Stop,Stop,1,98,1770,South,1869
1,6,1,1,0,0,1,1,9,7,10,7,11,7,-1,9,10,11,Stop,Stop,Stop,Stop,1,97,1869,South,1968
1,5,1,1,0,0,1,1,9,7,10,7,11,7,-1,10,11,12,Stop,Stop,Stop,Stop,1,96,1968,South,2067
1,4,1,1,0,0,1,1,9,7,10,7,11,7,-1,11,12,13,Stop,Stop,Stop,Stop,1,95,2067,South,2166
1,3,1,1,0,0,1,1,9,7,10,7,11,7,-1,12,13,14,Stop,Stop,Stop,Stop,1,94,2166,South,2265
1,2,1,1,0,0,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,2,93,2265,East,2664
1,1,1,0,1,0,1,1,9,7,10,7,11,7,-1,14,15,16,Stop,Stop,Stop,Stop,1,93,2664,East,2763
2,1,0,0,1,1,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,1,92,2763,West,2862
3,1,0,0,1,1,1,1,9,7,10,7,11,7,-1,12,13,14,Stop,Stop,Stop,Stop,1,91,2862,West,2861
2,1,0,0,1,1,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,2,91,2861,North,3260
1,1,1,0,1,0,1,1,9,7,10,7,11,7,-1,14,15,16,Stop,Stop,Stop,Stop,3,91,3260,North,3259
1,2,1,1,0,0,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,3,91,3259,North,3258
1,3,1,1,0,0,1,1,9,7,10,7,11,7,-1,12,13,14,Stop,Stop,Stop,Stop,2,91,3258,North,3257
1,4,1,1,0,0,1,1,9,7,10,7,11,7,-1,11,12,13,Stop,Stop,Stop,Stop,2,91,3257,North,3256
1,5,1,1,0,0,1,1,9,7,10,7,11,7,-1,10,11,12,Stop,Stop,Stop,Stop,2,91,3256,North,3255
1,6,1,1,0,0,1,1,9,7,10,7,11,7,-1,9,10,11,Stop,Stop,Stop,Stop,2,91,3255,East,3254
1,7,1,1,1,0,1,1,9,7,10,7,11,7,-1,8,9,10,Stop,Stop,Stop,Stop,1,91,3254,East,3253
2,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,7,8,9,Stop,Stop,Stop,Stop,2,91,3253,East,3252
3,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,6,7,8,Stop,Stop,Stop,Stop,1,91,3252,East,3251
4,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,5,6,7,Stop,Stop,Stop,Stop,2,91,3251,East,3250
5,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,1,91,3250,East,3249
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,1,91,3249,East,3248
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,2,91,3248,East,3247
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,91,3247,East,3446
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,West,East,Stop,Stop,-1,0,0,Stop,-1
12,10,0,0,1,1,4,6,6,12,13,6,13,12,12,8,5,3,North,West,East,West,-1,0,-1,East,-2
12,10,0,0,1,1,4,7,5,12,14,6,13,12,11,9,6,2,West,East,East,East,-1,0,-2,East,-3
13,10,0,1,1,1,3,7,6,12,15,6,12,12,13,9,6,2,West,East,East,West,-1,0,-3,East,-4
14,10,0,1,1,1,2,7,7,12,15,6,13,12,15,9,5,4,North,East,South,West,-1,0,-4,South,-5
15,10,1,1,1,1,2,8,8,12,15,5,12,12,15,9,5,5,West,West,East,West,-1,0,-5,South,-6
15,9,1,1,1,1,1,8,7,12,16,5,12,12,15,11,5,7,East,East,South,West,-1,0,-6,South,-7
15,8,1,1,1,1,2,8,8,12,16,4,11,12,13,11,5,8,North,West,North,West,-1,0,-7,South,-8
15,7,1,1,1,1,2,9,7,12,16,5,11,12,15,13,3,10,North,East,Stop,West,-1,0,-8,South,-9
15,6,1,1,1,1,2,10,8,12,15,5,10,12,17,13,1,11,West,West,Stop,West,-1,0,-9,East,190
15,5,1,1,1,1,1,10,7,12,5,1,10,12,19,15,-1,13,East,West,Stop,West,-1,0,190,North,189
16,5,1,1,1,1,2,10,6,12,5,1,9,12,19,17,-1,14,South,East,Stop,North,-1,0,189,North,188
16,6,1,1,1,1,2,9,7,12,5,1,9,12,17,15,-1,14,East,East,Stop,North,-1,0,188,North,187
16,7,1,1,1,1,3,9,8,12,5,1,9,13,15,13,-1,14,North,East,Stop,West,-1,0,187,North,186
16,8,1,1,1,1,3,10,8,12,5,1,9,14,15,12,-1,14,South,East,Stop,West,-1,0,186,North,185
16,9,1,1,1,1,3,9,9,12,5,1,8,14,13,10,-1,14,North,East,Stop,East,-1,0,185,North,184
16,10,1,1,1,1,3,10,10,12,5,1,7,14,13,8,-1,12,East,West,Stop,East,-1,0,184,North,183
16,11,1,1,1,1,4,10,9,12,5,1,8,14,13,8,-1,10,West,West,Stop,West,-1,0,183,North,182
16,12,1,1,1,1,3,10,9,12,5,1,9,14,15,7,-1,10,West,East,Stop,East,-1,0,182,North,181
16,13,1,1,1,1,3,10,10,12,5,1,8,14,16,7,-1,8,West,North,Stop,South,-1,0,181,West,180
16,14,0,1,1,1,2,10,10,13,5,1,9,14,18,7,-1,8,South,North,Stop,West,-1,0,180,West,179
15,14,0,1,1,1,2,9,10,13,5,1,9,13,18,6,-1,8,West,North,Stop,West,-1,0,179,West,178
14,14,0,0,1,1,1,9,10,13,5,1,8,13,18,5,-1,7,East,West,Stop,South,-1,0,178,West,177
13,14,0,0,1,1,2,9,9,13,5,1,8,13,16,5,-1,7,East,South,Stop,East,-1,0,177,West,176
12,14,0,0,1,1,3,9,9,12,5,1,8,12,14,5,-1,5,North,West,Stop,East,-1,0,176,West,175
11,14,0,0,1,1,3,10,8,12,5,1,9,12,12,5,-1,4,North,East,Stop,East,-1,0,175,South,174
10,14,0,1,1,1,3,11,9,12,5,1,9,12,10,3,-1,3,North,Stop,Stop,Stop,-1,0,174,South,173
10,13,1,1,0,1,3,11,10,12,5,1,9,12,9,1,-1,1,South,Stop,Stop,Stop,-1,0,173,West,572
10,12,1,0,1,1,3,10,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,-1,0,572,West,571
9,12,1,0,1,1,4,10,3,1,5,1,7,1,7,-1,-1,-1,East,Stop,Stop,Stop,-1,0,571,North,570
8,12,1,0,1,1,5,10,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,-1,0,570,North,569
8,13,1,1,1,0,5,9,3,1,5,1,7,1,7,-1,-1,-1,West,Stop,Stop,Stop,-1,0,569,West,568
8,14,0,1,1,1,4,9,3,1,5,1,7,1,9,-1,-1,-1,West,Stop,Stop,Stop,-1,0,568,West,567
7,14,0,0,1,1,4,9,3,1,5,1,7,1,8,-1,-1,-1,North,Stop,Stop,Stop,-1,0,567,West,566
6,14,0,0,1,1,4,10,3,1,5,1,7,1,6,-1,-1,-1,East,Stop,Stop,Stop,-1,0,566,West,565
5,14,0,0,1,1,5,10,3,1,5,1,7,1,4,-1,-1,-1,East,Stop,Stop,Stop,-1,0,565,West,564
4,14,0,0,1,1,6,10,3,1,5,1,7,1,6,-1,-1,-1,East,Stop,Stop,Stop,-1,0,564,South,563
3,14,0,1,1,1,7,10,3,1,5,1,7,1,8,-1,-1,-1,West,Stop,Stop,Stop,-1,0,563,South,562
3,13,1,1,0,1,6,10,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,-1,0,562,South,561
3,12,1,1,0,1,5,10,3,1,5,1,7,1,4,-1,-1,-1,West,Stop,Stop,Stop,-1,0,561,South,560
3,11,1,1,0,1,5,10,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,-1,0,560,East,559
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,South,East,East,Stop,-1,0,0,Stop,-1
12,10,0,0,1,1,5,5,6,12,14,6,13,12,12,8,6,3,South,East,East,West,-1,0,-1,Stop,-2
12,10,0,0,1,1,5,4,6,12,14,6,13,12,13,8,6,2,North,East,East,East,-1,0,-2,Stop,-3
12,10,0,0,1,1,5,5,7,12,14,6,12,12,12,7,6,3,North,East,East,East,-1,0,-3,West,-4
12,10,0,0,1,1,5,5,7,12,15,6,13,12,12,7,7,3,South,West,East,West,-1,0,-4,West,-5
11,10,0,0,1,1,5,4,6,12,16,6,13,12,12,7,9,3,South,West,West,West,-1,0,-5,West,-6
10,10,0,0,1,1,5,3,5,12,15,6,12,12,12,7,9,3,West,East,North,West,-1,0,-6,West,-7
9,10,0,0,1,1,4,3,6,12,15,7,11,12,12,5,9,3,West,East,East,West,-1,0,-7,West,-8
8,10,0,0,1,1,3,3,7,12,16,7,10,12,12,3,11,3,North,East,West,East,-1,0,-8,West,-9
7,10,0,0,1,1,3,4,7,12,15,7,9,12,10,2,11,5,East,East,West,North,-1,0,-9,West,-10
6,10,0,0,1,1,4,4,7,12,14,7,10,12,8,3,11,7,East,West,North,West,-1,0,-10,South,-11
5,10,0,1,1,1,5,4,6,12,14,8,10,13,6,3,11,7,West,East,North,East,-1,0,-11,West,-12
