@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Reorder-R1-25,27,26'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute Direction {North,South,East,West,Stop}
@attribute NextScore numeric

@data
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,102,1165,East,1264
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,101,1264,South,1363
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,100,1363,East,1362
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1362,East,1361
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,100,1361,West,1360
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,100,1360,West,1359
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,100,1359,South,1358
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1358,South,1357
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1357,East,1356
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,3,100,1356,East,1355
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1355,West,1354
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1354,West,1353
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1353,North,1352
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,3,100,1352,North,1351
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,100,1351,West,1350
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,100,1350,West,1349
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,100,1349,North,1348
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,100,1348,North,1347
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,100,1347,West,1446
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,99,1446,East,1545
3,5,1,1,1,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,98,1545,East,1544
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,98,1544,West,1643
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1643,East,1642
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1642,West,1641
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1641,East,1640
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1640,North,1639
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1639,East,1738
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,96,1738,North,1837
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,95,1837,East,1936
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,94,1936,East,1935
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,94,1935,East,2134
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,94,2134,East,2333
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,West,99
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,99,West,198
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,198,North,297
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,297,North,396
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,396,North,495
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,495,North,594
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,108,594,West,693
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,693,West,792
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,106,792,South,891
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,891,South,990
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,104,990,South,1089
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,103,1089,South,1188
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,1,102,1188,North,1287
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,1,101,1287,North,1286
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,2,101,1286,East,1285
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,101,1285,East,1384
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,100,1384,East,1383
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,100,1383,East,1482
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,99,1482,North,1581
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,98,1581,North,1580
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1580,East,1579
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1579,West,1578
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,2,98,1578,South,1577
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1577,North,1576
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1576,South,1575
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1575,North,1574
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1574,South,1573
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,3,98,1573,South,1572
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,98,1572,West,1571
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,98,1571,West,1570
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,98,1570,West,1569
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,98,1569,North,1568
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,98,1568,North,1667
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,97,1667,West,1666
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1666,East,1665
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1665,East,1664
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1664,West,1663
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,97,1663,West,1662
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,97,1662,North,1661
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,97,1661,East,1760
4,6,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,96,1760,East,1859
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,95,1859,North,1958
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,94,1958,East,2057
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,93,2057,East,2056
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,93,2056,East,2255
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,93,2255,East,2454
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,West,99
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,99,West,198
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,198,North,297
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,297,North,396
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,396,East,495
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,495,East,594
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,108,594,North,693
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,693,North,692
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,107,692,East,691
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,107,691,West,690
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,2,107,690,South,689
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,107,689,South,688
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,107,688,West,687
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,107,687,West,686
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,107,686,South,685
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,107,685,South,684
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,107,684,East,683
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,2,107,683,East,682
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,107,682,West,681
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,107,681,West,680
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,107,680,North,679
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,2,107,679,North,678
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,107,678,West,677
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,107,677,North,776
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,106,776,North,875
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,875,North,974
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,104,974,East,1073
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1073,North,1172
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,102,1172,East,1271
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,101,1271,East,1270
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,101,1270,East,1469
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,101,1469,East,1668
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,South,Stop,South,West,-1,0,0,South,-1
13,10,0,1,1,1,5,5,5,12,13,5,13,12,13,10,5,3,South,Stop,South,West,-1,0,-1,South,-2
13,9,1,1,1,0,5,4,5,12,13,5,12,12,13,11,4,4,South,East,West,East,-1,0,-2,West,-3
13,8,1,0,1,1,5,4,6,12,12,5,12,12,12,11,4,4,East,West,North,East,-1,0,-3,East,-4
12,8,0,0,1,1,6,4,5,12,12,6,13,12,10,11,2,5,East,East,West,East,-1,0,-4,East,-5
13,8,1,0,1,1,6,4,6,12,11,6,13,12,11,11,4,4,West,East,West,East,-1,0,-5,East,-6
14,8,1,1,1,1,5,4,7,12,10,6,13,12,13,11,6,5,West,East,East,East,-1,0,-6,East,-7
15,8,1,1,1,1,4,4,8,12,11,6,13,12,15,11,6,6,North,North,East,West,-1,0,-7,South,-8
16,8,1,1,1,1,4,5,8,13,11,6,13,12,15,13,7,8,North,South,West,West,-1,0,-8,West,-9
16,7,1,1,1,1,4,5,8,12,10,6,12,12,14,13,7,10,East,North,South,West,-1,0,-9,West,-10
15,7,1,1,1,1,5,5,8,13,10,5,11,12,12,13,7,9,East,North,South,West,-1,0,-10,South,-11
14,7,1,1,1,0,5,5,8,14,10,5,11,12,11,13,6,9,East,South,North,East,-1,0,-11,West,-12
14,6,1,1,1,1,6,5,8,13,10,6,10,12,9,13,4,9,South,North,South,East,-1,0,-12,West,-13
13,6,0,1,1,1,6,4,8,14,10,5,11,12,9,13,4,8,North,West,North,East,-1,0,-13,West,-14
12,6,0,1,1,1,6,5,7,14,10,6,11,12,7,13,2,7,North,West,Stop,East,-1,0,-14,West,-15
11,6,0,1,1,1,6,6,7,14,10,6,11,12,5,12,1,6,East,West,Stop,East,-1,0,-15,South,184
10,6,0,1,1,0,7,6,6,14,5,1,11,12,3,12,-1,7,South,West,Stop,East,-1,0,184,South,183
10,5,1,1,1,0,7,5,6,14,5,1,11,12,3,13,-1,8,East,West,Stop,West,-1,0,183,South,182
10,4,1,1,1,0,8,5,5,14,5,1,11,12,3,15,-1,8,South,West,Stop,North,-1,0,182,West,181
10,3,1,0,1,1,8,4,4,14,5,1,10,12,3,17,-1,10,South,West,Stop,West,-1,0,181,West,180
9,3,0,0,1,1,8,4,3,14,5,1,10,13,2,17,-1,10,Stop,West,Stop,South,-1,0,180,North,179
8,3,1,0,1,1,8,4,3,14,5,1,9,13,1,16,-1,10,Stop,South,Stop,South,-1,0,179,West,378
8,4,1,1,0,1,1,1,3,13,5,1,9,12,-1,14,-1,9,Stop,North,Stop,East,-1,0,378,West,377
7,4,1,1,1,1,1,1,3,14,5,1,9,12,-1,14,-1,11,Stop,North,Stop,East,-1,0,377,West,376
6,4,1,1,1,1,1,1,3,14,5,1,10,12,-1,13,-1,13,Stop,West,Stop,East,-1,0,376,West,375
5,4,1,1,1,1,1,1,2,14,5,1,11,12,-1,13,-1,15,Stop,South,Stop,East,-1,0,375,West,374
4,4,1,1,1,1,1,1,2,13,5,1,12,12,-1,11,-1,16,Stop,North,Stop,West,-1,0,374,West,373
3,4,1,1,1,1,1,1,2,14,5,1,12,12,-1,11,-1,16,Stop,West,Stop,West,-1,0,373,West,372
2,4,1,1,1,1,1,1,1,14,5,1,11,12,-1,11,-1,17,Stop,South,Stop,East,-1,0,372,North,371
1,4,1,1,1,0,1,1,1,13,5,1,11,12,-1,9,-1,19,Stop,East,Stop,East,-1,0,371,East,370
1,5,1,1,1,0,1,1,2,13,5,1,12,12,-1,9,-1,19,Stop,East,Stop,East,-1,0,370,East,369
2,5,1,1,1,1,1,1,3,13,5,1,13,12,-1,9,-1,18,Stop,South,Stop,West,-1,0,369,North,368
3,5,1,1,1,1,1,1,3,12,5,1,13,12,-1,7,-1,16,Stop,North,Stop,East,-1,0,368,North,367
3,6,1,1,1,1,1,1,3,13,5,1,12,12,-1,7,-1,16,Stop,South,Stop,West,-1,0,367,North,366
3,7,1,1,1,1,1,1,3,12,5,1,13,12,-1,5,-1,14,Stop,South,Stop,West,-1,0,366,North,365
3,8,1,1,1,1,1,1,3,12,5,1,12,12,-1,4,-1,13,Stop,West,Stop,East,-1,0,365,West,364
3,9,1,1,1,1,1,1,2,12,5,1,12,12,-1,4,-1,13,Stop,East,Stop,East,-1,0,364,East,363
2,9,1,1,1,1,1,1,3,12,5,1,13,12,-1,4,-1,14,Stop,East,Stop,East,-1,0,363,North,362
3,9,1,1,1,1,1,1,3,12,5,1,13,12,-1,3,-1,13,Stop,Stop,Stop,East,-1,0,362,North,361
3,10,1,1,1,1,1,1,3,11,5,1,13,12,-1,1,-1,12,Stop,Stop,Stop,East,-1,0,361,North,560
3,11,1,1,0,1,1,1,3,1,5,1,13,12,-1,-1,-1,11,Stop,Stop,Stop,West,-1,0,560,South,559
3,12,1,1,0,1,1,1,3,1,5,1,13,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,559,South,558
3,11,1,1,0,1,1,1,3,1,5,1,12,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,558,South,557
3,10,1,1,1,1,1,1,3,1,5,1,11,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,557,East,556
3,9,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,556,East,555
4,9,1,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,555,North,554
5,9,1,1,0,1,1,1,3,1,5,1,8,12,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,554,East,553
5,10,0,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,553,East,552
6,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,552,East,551
7,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,551,East,550
8,10,0,0,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,550,East,549
9,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,549,East,548
10,10,0,0,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,548,East,547
11,10,0,0,1,1,1,1,3,1,5,1,11,14,-1,-1,-1,4,Stop,Stop,Stop,West,-1,0,547,East,546
12,10,0,0,1,1,1,1,3,1,5,1,11,14,-1,-1,-1,6,Stop,Stop,Stop,West,-1,0,546,East,545
13,10,0,1,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,545,East,544
14,10,0,1,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,544,East,543
15,10,1,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,8,Stop,Stop,Stop,South,-1,0,543,North,542
16,10,1,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,542,West,541
16,11,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,541,North,540
15,11,1,1,1,0,1,1,3,1,5,1,9,12,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,540,South,539
15,12,1,1,1,0,1,1,3,1,5,1,8,12,-1,-1,-1,8,Stop,Stop,Stop,East,-1,0,539,South,538
15,11,1,1,1,0,1,1,3,1,5,1,7,12,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,538,West,537
15,10,1,1,1,1,1,1,3,1,5,1,8,12,-1,-1,-1,10,Stop,Stop,Stop,North,-1,0,537,West,536
14,10,0,1,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,536,West,535
13,10,0,1,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,535,West,534
12,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,534,West,533
11,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,6,Stop,Stop,Stop,North,-1,0,533,West,532
10,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,5,Stop,Stop,Stop,East,-1,0,532,West,531
9,10,0,0,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,531,East,530
8,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,4,Stop,Stop,Stop,East,-1,0,530,West,529
9,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,529,West,528
8,10,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,528,West,527
7,10,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,527,West,526
6,10,0,0,1,1,1,1,3,1,5,1,10,14,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,526,West,525
5,10,0,1,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,525,West,524
4,10,0,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,8,Stop,Stop,Stop,South,-1,0,524,West,523
3,10,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,9,Stop,Stop,Stop,East,-1,0,523,North,522
2,10,1,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,11,Stop,Stop,Stop,West,-1,0,522,East,521
2,11,1,1,1,1,1,1,3,1,5,1,11,12,-1,-1,-1,9,Stop,Stop,Stop,West,-1,0,521,North,520
3,11,1,1,0,1,1,1,3,1,5,1,10,12,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,520,North,519
3,12,1,1,0,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,West,-1,0,519,North,518
3,13,1,1,0,1,1,1,3,1,5,1,10,12,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,518,East,517
3,14,0,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,517,East,516
4,14,0,0,1,1,1,1,3,1,5,1,9,13,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,516,East,515
5,14,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,515,East,514
6,14,0,0,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,5,Stop,Stop,Stop,South,-1,0,514,East,513
7,14,0,0,1,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,Stop,Stop,Stop,West,-1,0,513,East,512
8,14,0,1,1,1,1,1,3,1,5,1,10,12,-1,-1,-1,3,Stop,Stop,Stop,East,-1,0,512,South,511
9,14,0,1,1,1,1,1,3,1,5,1,9,12,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,511,East,510
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,Stop,Stop,West,West,-1,0,0,West,-1
13,10,0,1,1,1,5,6,5,12,12,6,13,12,12,10,5,3,Stop,Stop,West,East,-1,0,-1,East,-2
12,10,0,0,1,1,5,6,5,12,12,6,12,12,11,9,4,3,East,Stop,East,West,-1,0,-2,East,-3
13,10,0,1,1,1,6,6,5,12,13,6,13,12,11,10,4,3,West,East,West,West,-1,0,-3,South,-4
14,10,0,1,1,1,5,6,6,12,12,6,12,12,13,10,6,5,South,East,East,East,-1,0,-4,West,-5
14,9,1,1,1,1,5,5,7,12,13,6,11,12,13,10,4,5,South,East,West,West,-1,0,-5,South,-6
13,9,1,1,1,0,5,5,7,12,12,6,12,12,12,9,4,5,South,West,South,West,-1,0,-6,West,-7
13,8,1,0,1,1,5,4,6,12,12,5,11,12,12,11,4,7,South,West,West,West,-1,0,-7,West,-8
12,8,0,0,1,1,5,4,5,12,11,5,10,12,11,11,4,6,South,West,West,West,-1,0,-8,East,-9
11,8,0,0,1,1,5,4,5,12,11,5,10,12,10,10,3,6,South,West,West,North,-1,0,-9,East,-10
12,8,0,0,1,1,5,3,5,12,11,5,9,12,12,11,4,8,West,East,North,North,-1,0,-10,East,-11
13,8,1,0,1,1,4,3,6,12,11,6,9,13,14,11,4,9,West,West,North,West,-1,0,-11,South,-12
14,8,1,1,1,1,3,3,5,12,11,6,9,13,16,13,5,11,East,East,North,East,-1,0,-12,South,-13
14,7,1,1,1,0,4,3,6,12,11,6,8,13,14,13,4,11,North,West,West,North,-1,0,-13,West,-14
14,6,1,1,1,1,4,4,5,12,10,6,9,13,12,15,4,13,East,West,West,West,-1,0,-14,West,-15
13,6,0,1,1,1,5,4,5,12,10,6,9,14,10,14,3,13,North,West,South,South,-1,0,-15,West,-16
12,6,0,1,1,1,5,5,5,12,10,5,8,14,8,13,3,11,North,East,South,North,-1,0,-16,West,-17
